idx,canonicalsmiles,precursor,capacity,molwt
1688,[Na][O]B([O][Na])C1=CC=C[CH]1,B(C1=CC=C[CH]1)(O)O,175.34066965963194,152.877
1689,CC(C)(C)/C=C/CB([O][Na])[O][Na],B(C/C=C/C(C)(C)C)(O)O,144.13836326930294,185.9710000000001
1690,CC/C=C/CCB([O][Na])[O][Na],B(CC/C=C/CC)(O)O,155.89701039614954,171.9440000000001
1691,[Na][O]B(CCc1ccsc1)[O][Na],B(CCC1=CSC=C1)(O)O,134.04185217225583,199.97900000000004
1692,CCCCC[C@H]1C[C@@H]1B([O][Na])[O][Na],B([C@H]1C[C@@H]1CCCCC)(O)O,134.02911806895838,199.99800000000013
1693,N#CC/C=C/B([O][Na])[O][Na],B(/C=C/CC#N)(O)O,173.08088275913525,154.87300000000002
1694,[Na][O]B(C/C=C/CCCl)[O][Na],B(C/C=C/CCCl)(O)O,139.34953657975873,192.36200000000005
1695,[Na][O]B(/C=C/C1CCCCO1)[O][Na],B(/C=C/C1CCCCO1)(O)O,134.05861125836714,199.9540000000001
1696,N#CCCCCB([O][Na])[O][Na],B(CCCCC#N)(O)O,156.83467642324618,170.91600000000005
1697,CO/N=C/C=C/B([O][Na])[O][Na],B(/C=C/C=N/OC)(O)O,155.04578429709147,172.88800000000003
1698,COC(=O)/C=C/B([O][Na])[O][Na],B(/C=C/C(=O)OC)(O)O,154.1683281698925,173.87200000000004
1699,CCCCC/C=C\B([O][Na])[O][Na],B(/C=C\CCCCC)(O)O,144.13836326930294,185.9710000000001
1700,O=Cc1ccccc1[10B]([O][Na])[O][Na],[10B](C1=CC=CC=C1C=O)(O)O,138.81197626554217,193.10693700000004
1701,C/C(=C\B([O][Na])[O][Na])C(C)C,B(/C=C(\C)/C(C)C)(O)O,155.89701039614954,171.9440000000001
1702,CCC(=O)N(C)CB([O][Na])[O][Na],B(CN(C)C(=O)CC)(O)O,141.88013378193912,188.9310000000001
1703,CN(C=O)CB([O][Na])[O][Na],B(CN(C)C=O)(O)O,166.62142851716246,160.87700000000007
1704,CC(=O)N(C)CB([O][Na])[O][Na],B(CN(C)C(=O)C)(O)O,153.2586765057148,174.90400000000008
1705,CCCC[C@@H]1C[C@H]1B([O][Na])[O][Na],B([C@@H]1C[C@H]1CCCC)(O)O,144.13836326930294,185.9710000000001
1706,C/C=C(/B([O][Na])[O][Na])C(=O)OC,B(/C(=C/C)/C(=O)OC)(O)O,142.65938379424875,187.8990000000001
1707,CCC/C=C(/CCC)B([O][Na])[O][Na],B(/C(=C\CCC)/CCC)(O)O,134.02911806895838,199.99800000000013
1708,CC(C)(C)C1CC1B([O][Na])[O][Na],B(C1CC1C(C)(C)C)(O)O,144.13836326930294,185.9710000000001
1709,C[C@@H](Cl)B([O][Na])[O][Na],B([C@@H](C)Cl)(O)O,176.00842797662168,152.29700000000005
1710,CC(C)[C@@H](Cl)B([O][Na])[O][Na],B([C@@H](C(C)C)Cl)(O)O,148.62992473318997,180.35100000000008
1711,CC(C)[C@H](C)B([O][Na])[O][Na],B([C@@H](C)C(C)C)(O)O,167.60490677693497,159.93300000000008
1712,[Na][O]B(/C=C\C1CCCCC1)[O][Na],B(/C=C\C1CCCCC1)(O)O,135.3939022514953,197.9820000000001
1713,CC/C=C(/CC)B([O][Na])[O][Na],B(/C(=C\CC)/CC)(O)O,155.89701039614954,171.9440000000001
1714,C/C(=C/C(C)(C)C)B([O][Na])[O][Na],B(/C(=C\C(C)(C)C)/C)(O)O,144.13836326930294,185.9710000000001
1715,CC[C@@H](C)B([O][Na])[O][Na],B([C@H](C)CC)(O)O,183.71797976474951,145.90600000000006
1716,C/C=C/CCCCB([O][Na])[O][Na],B(CCCC/C=C/C)(O)O,144.13836326930294,185.9710000000001
1717,C=CCCC(CCC)B([O][Na])[O][Na],B(C(CCC)CCC=C)(O)O,134.02911806895838,199.99800000000013
1718,CC(C)CC(N=CB=O)C(=O)[O][Na],B(=O)C=NC(CC(C)C)C(=O)O,140.36453469665835,190.9710000000001
1719,CC(C)C[C@@H](Cl)B([O][Na])[O][Na],B([C@@H](CC(C)C)Cl)(O)O,137.9042667151403,194.3780000000001
1720,CCC[C@@H](Cl)B([O][Na])[O][Na],B([C@@H](CCC)Cl)(O)O,148.62992473318997,180.35100000000008
1721,CCC[C@H](C)B([O][Na])[O][Na],B([C@@H](C)CCC)(O)O,167.60490677693497,159.93300000000008
1722,C=C(CC)C(C)B([O][Na])[O][Na],B(C(C)C(=C)CC)(O)O,155.89701039614954,171.9440000000001
1723,CC(Cl)(Cl)B([O][Na])[O][Na],B(C(C)(Cl)Cl)(O)O,143.5432605174816,186.742
1724,CC(C)(C)C(N=CB=O)C(=O)[O][Na],B(=O)C=NC(C(=O)O)C(C)(C)C,140.36453469665835,190.9710000000001
1725,[B]C(=O)N(C)C(C(=O)[O][Na])C(C)C,[B]C(=O)N(C)C(C(C)C)C(=O)O,140.36453469665835,190.9710000000001
1726,[B]C(=O)N1CCCC1C(=O)[O][Na],[B]C(=O)N1CCCC1C(=O)O,153.23764952183495,174.92800000000005
1727,[B]c1ccccc1OC(C)C(=O)[O][Na],[B]C1=CC=CC=C1OC(C)C(=O)O,135.4075810284577,197.96200000000005
1728,CCB(CC)C1(C(=O)[O][Na])CC1,B(CC)(CC)C1(CC1)C(=O)O,152.3042929292928,176.0000000000001
1729,[Na][O]B([O][Na])C1=CC(=S)CC=C1,B(C1=CC(=S)CC=C1)(O)O,135.40689702396688,197.963
1730,[Na][O]B([O][Na])C1=CC=CCC1=S,B(C1=CC=CCC1=S)(O)O,135.40689702396688,197.963
1731,C=C/C=C/B([O][Na])[O][Na],B(/C=C/C=C)(O)O,188.93916824474925,141.87400000000002
1732,C=CCC(N=CB=O)C(=O)[O][Na],B(=O)C=NC(CC=C)C(=O)O,153.23764952183495,174.92800000000005
1733,[Na][O]B([O][Na])C1C=CN=CO1,B(C1C=CN=CO1)(O)O,156.8750617746357,170.872
1734,C=C=C=C=NCB([O][Na])[O][Na],B(CN=C=C=C=C)(O)O,160.6238797940818,166.88400000000004
1735,CC/C=C/C=C/C=C/B([O][Na])[O][Na],B(/C=C/C=C/C=C/CC)(O)O,136.7867668654539,195.9660000000001
1736,[Na][O]B(CCC/C=C/Cl)[O][Na],B(CCC/C=C/Cl)(O)O,139.34953657975873,192.36200000000005
1737,CC1(C)C=CC(B([O][Na])[O][Na])=CC1,B(C1=CCC(C=C1)(C)C)(O)O,136.7867668654539,195.9660000000001
1738,CC1CCC(C)C(B([O][Na])[O][Na])C1,B(C1CC(CCC1C)C)(O)O,134.02911806895838,199.99800000000013
1739,CCC1CCCCC1B([O][Na])[O][Na],B(C1CCCCC1CC)(O)O,134.02911806895838,199.99800000000013
1740,O=CC1CCCCC1B([O][Na])[O][Na],B(C1CCCCC1C=O)(O)O,134.05861125836714,199.9540000000001
1741,CC1CCC(B([O][Na])[O][Na])CC1C,B(C1CCC(C(C1)C)C)(O)O,134.02911806895838,199.9980000000001
1742,CN1CC=C(CB([O][Na])[O][Na])CC1,B(CC1=CCN(CC1)C)(O)O,134.72159398680978,198.97000000000008
1743,[Na][O]B(/C=C/c1cccnc1)[O][Na],B(/C=C/C1=CN=CC=C1)(O)O,138.9450428440279,192.92200000000005
1744,CN(C)CC#CB([O][Na])[O][Na],B(C#CCN(C)C)(O)O,156.83467642324618,170.91600000000005
1745,[Na][O]B([O][Na])c1cccc2c1S2,B(C1=C2C(=CC=C1)S2)(O)O,136.80003039370624,195.947
1746,[2H]c1ncc(B([O][Na])[O][Na])cn1,[2H]C1=NC=C(C=N1)B(O)O,158.7272433390624,168.878101778
1747,[2H]C([2H])([2H])C([2H])(B([O][Na])[O][Na])C([2H])([2H])[2H],[2H]C([2H])([2H])C([2H])(B(O)O)C([2H])([2H])[2H],192.95439916186675,138.921712446
1748,[2H]c1c([2H])c(C([2H])([2H])[2H])c([2H])c([2H])c1B([O][Na])[O][Na],[2H]C1=C(C(=C(C(=C1B(O)O)[2H])[2H])C([2H])([2H])[2H])[2H],143.37150488647816,186.965712446
1749,[2H]c1c([2H])c(B([O][Na])[O][Na])c([2H])c(C([2H])([2H])[2H])c1[2H],[2H]C1=C(C(=C(C(=C1[2H])C([2H])([2H])[2H])[2H])B(O)O)[2H],143.3715048864782,186.96571244599997
1750,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(C(=C(C(=C1[2H])B(O)O)C([2H])([2H])[2H])[2H])[2H],143.37150488647816,186.965712446
1751,COCc1ccc(B([O][Na])[O][Na])o1,B(C1=CC=C(O1)COC)(O)O,134.08811743062154,199.91000000000005
1752,[2H][13C]([2H])([2H])c1cc(B([O][Na])[O][Na])ccn1,[2H][13C]([2H])([2H])C1=NC=CC(=C1)B(O)O,144.95627786562787,184.921660174
1753,[2H]c1nc([2H])c([2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(N=C(C(=C1B(O)O)[2H])[2H])[2H],156.84164406253754,170.90840711199996
1754,CC[13c]1[13cH][13cH][13c](B([O][Na])[O][Na])[13cH][13cH]1,B([13C]1=[13CH][13CH]=[13C]([13CH]=[13CH]1)CC)(O)O,134.0920554481987,199.90412904000007
1755,N#C[13c]1[13cH][13cH][13c](B([O][Na])[O][Na])[13cH][13cH]1,B([13C]1=[13CH][13CH]=[13C]([13CH]=[13CH]1)C#N)(O)O,136.1654880867671,196.86012904
1756,[Na][O]B([O][Na])C1C=CCOC1,B(C1COCC=C1)(O)O,155.93691422661752,171.90000000000003
1757,O=C1CCC(B([O][Na])[O][Na])C1,B(C1CCC(=O)C1)(O)O,155.9369142266175,171.90000000000006
1758,CN(C)C(=O)CCB([O][Na])[O][Na],B(CCC(=O)N(C)C)(O)O,141.88013378193915,188.93100000000007
1759,CCc1sccc1B([O][Na])[O][Na],B(C1=C(SC=C1)CC)(O)O,134.04185217225583,199.97900000000007
1760,[Na][O]B([O][Na])[C@@H]1CCCO1,B([C@@H]1CCCO1)(O)O,167.65103012437095,159.88900000000004
1761,[Na][O]B([O][Na])[C@H]1CCCO1,B([C@H]1CCCO1)(O)O,167.65103012437095,159.88900000000004
1762,C=C(B([O][Na])[O][Na])c1ccco1,B(C(=C)C1=CC=CO1)(O)O,147.3682924519946,181.895
1763,COc1ccc(B([O][Na])[O][Na])nn1,B(C1=NN=C(C=C1)OC)(O)O,135.4513716942847,197.89800000000005
1764,CN(C)C/C=C/B([O][Na])[O][Na],B(/C=C/CN(C)C)(O)O,155.00633518120154,172.93200000000007
1765,CCC(C)CCB([O][Na])[O][Na],B(CCC(C)CC)(O)O,154.09034005263013,173.96000000000012
1766,[Na][O]B(/C=C/c1ccccn1)[O][Na],B(/C=C/C1=CC=CC=N1)(O)O,138.94504284402788,192.92200000000005
1767,CCC(C)/C=C/B([O][Na])[O][Na],B(/C=C/C(C)CC)(O)O,155.89701039614954,171.9440000000001
1768,CC(Cl)CCB([O][Na])[O][Na],B(CCC(C)Cl)(O)O,148.62992473318997,180.35100000000008
1769,[Na][O]B(CCc1ccccn1)[O][Na],B(CCC1=CC=CC=N1)(O)O,137.5081079910307,194.93800000000007
1770,[Na][O]B(CCC1CC1)[O][Na],B(CCC1CC1)(O)O,169.74458453209942,157.91700000000006
1771,CC(C)(Cl)CCB([O][Na])[O][Na],B(CCC(C)(C)Cl)(O)O,137.9042667151403,194.3780000000001
1772,CCCC(C)/C=C/B([O][Na])[O][Na],B(/C=C/C(C)CCC)(O)O,144.13836326930294,185.9710000000001
1773,[Na][O]B(CCc1cccnc1)[O][Na],B(CCC1=CN=CC=C1)(O)O,137.50810799103073,194.93800000000005
1774,[Na][O]B(CCc1ccncc1)[O][Na],B(CCC1=CC=NC=C1)(O)O,137.5081079910307,194.93800000000007
1775,CCSCCCB([O][Na])[O][Na],B(CCCSCC)(O)O,139.61226851851848,192.00000000000009
1776,C=C(B([O][Na])[O][Na])c1ccccn1,B(C(=C)C1=CC=CC=N1)(O)O,138.9450428440279,192.92200000000005
1777,[Na][O]B([O][Na])C1=C[C@H]2CC[C@@H]1C2,B(C1=C[C@H]2CC[C@@H]1C2)(O)O,147.33265300763196,181.93900000000005
1778,C=C1CC=CC=C1B([O][Na])[O][Na],B(C1=CC=CCC1=C)(O)O,148.9834849105203,179.92300000000006
1779,C=C(C#N)B([O][Na])[O][Na],B(C(=C)C#N)(O)O,190.31818834440136,140.846
1780,CC(C#N)B([O][Na])[O][Na],B(C(C)C#N)(O)O,187.6325093835698,142.86200000000002
1781,C=C(Cl)B([O][Na])[O][Na],B(C(=C)Cl)(O)O,178.36955806492873,150.281
1782,C=C(C)/C=C/B([O][Na])[O][Na],B(/C=C/C(=C)C)(O)O,171.93959984577103,155.90100000000004
1783,C=C/C(=C\CC)B([O][Na])[O][Na],B(/C(=C/CC)/C=C)(O)O,157.7465488651402,169.92800000000008
1784,Cc1noc(B([O][Na])[O][Na])n1,B(C1=NC(=NO1)C)(O)O,155.97320816685414,171.86000000000004
1785,[Na][O]B([O][Na])C1=NCCCO1,B(C1=NCCCO1)(O)O,155.04578429709147,172.88800000000003
1786,CCC(C)C(C)B([O][Na])[O][Na],B(C(C)C(C)CC)(O)O,154.09034005263013,173.96000000000012
1787,O=CCCC/C=C/B([O][Na])[O][Na],B(/C=C/CCCC=O)(O)O,144.17247390403514,185.92700000000008
1788,CCCC/C=C(\C)B([O][Na])[O][Na],B(/C(=C/CCCC)/C)(O)O,144.13836326930294,185.9710000000001
1789,CC1(C)CN=C(B([O][Na])[O][Na])O1,B(C1=NCC(O1)(C)C)(O)O,143.4104034216384,186.91500000000008
1790,COC[C@]1(C)C[C@@H]1B([O][Na])[O][Na],B([C@H]1C[C@@]1(C)COC)(O)O,142.6259853016901,187.9430000000001
1791,CC1CC[C@@H](B([O][Na])[O][Na])S1,B([C@@H]1CCC(S1)C)(O)O,141.0937529242228,189.9840000000001
1792,CC(B([O][Na])[O][Na])[Si](C)(C)C,B(C(C)[Si](C)(C)C)(O)O,141.05588736577758,190.03500000000008
1793,[Na][O]B(C#Cc1cccnc1)[O][Na],B(C#CC1=CN=CC=C1)(O)O,140.41232625247795,190.906
1794,CCc1cnc(B([O][Na])[O][Na])nc1,B(C1=NC=C(C=N1)CC)(O)O,136.81469307573036,195.92600000000007
1795,CC(CCCCC#N)B([O][Na])[O][Na],B(C(C)CCCCC#N)(O)O,134.72159398680978,198.9700000000001
1796,[B]CCC#CCCCC(=O)[O][Na],[B]CCC#CCCCC(=O)O,155.8752532770954,171.96800000000007
1797,[B]CCCCCOCC(=O)[O][Na],[B]CCCCCOCC(=O)O,150.61670125388005,177.9720000000001
1798,[B]CC/C=C\CCCC(=O)[O][Na],[B]CC/C=C\CCCC(=O)O,154.06908425806708,173.9840000000001
1799,[B]CCCCCCCC(=O)[O][Na],[B]CCCCCCCC(=O)O,152.3042929292928,176.0000000000001
1800,[B]CCCc1ccc(C(=O)[O][Na])cc1,[B]CCCC1=CC=C(C=C1)C(=O)O,136.77001661082477,195.99000000000007
1801,O=C(CCC[B]O[O][Na])[O][Na],[B](CCCC(=O)O)OO,306.559418521907,174.88000000000005
1802,[2H]c1cccc([B])c1OC(C)C(=O)[O][Na],[2H]C1=C(C(=CC=C1)[B])OC(C)C(=O)O,134.7228792757144,198.96810177800003
1803,O=BC(OO[B]C=O)C(=O)[O][Na],[B](C=O)OOC(B=O)C(=O)O,150.0392123205671,178.657
1804,[B]CP(C)C(=O)[O][Na],[B]CP(C)C(=O)O,194.458751772295,137.84700000000004
1805,CC(C)C[B]N(C)C(=O)[O][Na],[B](CC(C)C)N(C)C(=O)O,163.4794110810918,163.9690000000001
1806,C[B]C1CCCN(CC(=O)[O][Na])C1,[B](C)C1CCCN(C1)CC(=O)O,141.07667378336345,190.0070000000001
1807,C[B]CC(=O)N(CC)CC(=O)[O][Na],[B](C)CC(=O)N(CC)CC(=O)O,139.62754028073664,191.9790000000001
1808,C=C(C)C(C)=CB([O][Na])[O][Na],B(C=C(C)C(=C)C)(O)O,157.7465488651402,169.92800000000008
1809,C=S([B]C)CC(=O)[O][Na],[B](C)S(=C)CC(=O)O,175.23750583822357,152.96700000000004
1810,[Na][O]B([O][Na])B1CO1,B1(CO1)B(O)O,206.78831391023203,129.628
1811,[B]C(=O)N(C)C(C)C(=O)[O][Na],[B]C(=O)N(C)C(C)C(=O)O,164.53504272455018,162.91700000000006
1812,[B]c1ccc(CCC(=O)[O][Na])cc1,[B]C1=CC=C(C=C1)CCC(=O)O,147.31322057536724,181.96300000000005
1813,CCn1cc(CB([O][Na])[O][Na])cn1,B(CC1=CN(N=C1)CC)(O)O,135.4212625696191,197.9420000000001
1814,Cn1cc(CB([O][Na])[O][Na])cn1,B(CC1=CN(N=C1)C)(O)O,145.74969717290895,183.91500000000005
1815,CCOCCB([O][Na])[O][Na],B(CCOCC)(O)O,165.56348201448716,161.9050000000001
1816,[Na][O]B(CC1CCOCC1)[O][Na],B(CC1CCOCC1)(O)O,142.6259853016901,187.9430000000001
1817,C#CCB([O][Na])[O][Na],B(CC#C)(O)O,209.6690227815714,127.84699999999998
1818,CC(C)OCCB([O][Na])[O][Na],B(CCOC(C)C)(O)O,152.36316051403688,175.9320000000001
1819,[Na][O]B(CC1CCCO1)[O][Na],B(CC1CCCO1)(O)O,154.1293242459322,173.91600000000008
1820,[Na][O]B(CCc1cccs1)[O][Na],B(CCC1=CC=CS1)(O)O,134.04185217225583,199.97900000000004
1821,CCn1ccnc1B([O][Na])[O][Na],B(C1=NC=CN1CC)(O)O,145.74969717290895,183.91500000000005
1822,CCCn1ccnc1B([O][Na])[O][Na],B(C1=NC=CN1CCC)(O)O,135.4212625696191,197.9420000000001
1823,COCCOCCB([O][Na])[O][Na],B(CCOCCOC)(O)O,139.66245971497852,191.9310000000001
1824,CC1CCCC(B([O][Na])[O][Na])C1,B(C1CCCC(C1)C)(O)O,144.13836326930294,185.9710000000001
1825,[Na][O]B(CCC1CCCO1)[O][Na],B(CCC1CCCO1)(O)O,142.6259853016901,187.9430000000001
1826,Cn1ncnc1CB([O][Na])[O][Na],B(CC1=NC=NN1C)(O)O,144.97090666758,184.90300000000005
1827,CCn1ncnc1CB([O][Na])[O][Na],B(CC1=NC=NN1CC)(O)O,134.74868323307467,198.9300000000001
1828,Cc1cc(CB([O][Na])[O][Na])n(C)n1,B(CC1=CC(=NN1C)C)(O)O,135.4212625696191,197.9420000000001
1829,C=C(CC)CB([O][Na])[O][Na],B(CC(=C)CC)(O)O,169.74458453209942,157.91700000000006
1830,CCn1ncc(B([O][Na])[O][Na])c1C,B(C1=C(N(N=C1)CC)C)(O)O,135.4212625696191,197.9420000000001
1831,CCc1cnccc1B([O][Na])[O][Na],B(C1=C(C=NC=C1)CC)(O)O,137.5081079910307,194.93800000000007
1832,C[B]c1ccc(C(=O)[O][Na])c(F)c1,[B](C)C1=CC(=C(C=C1)C(=O)O)F,143.39582716656977,186.93400000000003
1833,CCCc1[nH]ncc1B([O][Na])[O][Na],B(C1=C(NN=C1)CCC)(O)O,135.4212625696191,197.9420000000001
1834,[Na][O]B([O][Na])c1ccc([Si])cc1,B(C1=CC=C(C=C1)[Si])(O)O,138.90760183006807,192.974
1835,COCC1CC1B([O][Na])[O][Na],B(C1CC1COC)(O)O,154.1293242459322,173.91600000000008
1836,[Na][O]B([O][Na])C1C=CSC1,B(C1CSC=C1)(O)O,154.10717171659098,173.94100000000003
1837,[Na][O]B([O][Na])c1cnns1,B(C1=CN=NS1)(O)O,154.14261882079776,173.901
1838,O=C([O][Na])B([O][Na])c1ccccc1,B(C1=CC=CC=C1)(C(=O)O)O,276.479898049112,193.906
1839,O=C(CB1C=COC1)[O][Na],B1(COC=C1)CC(=O)O,181.23862798038937,147.90200000000004
1840,CC1CCN([B]C(=O)[O][Na])CC1,[B](C(=O)O)N1CCC(CC1)C,152.32160220227038,175.9800000000001
1841,O=C([O][Na])B1C=CC=CC1,B1(CC=CC=C1)C(=O)O,186.26093052486587,143.91400000000004
1842,C[B]C(C(=O)[O][Na])c1ccccc1,[B](C)C(C1=CC=CC=C1)C(=O)O,146.50166176910847,182.9710000000001
1843,O=C([O][Na])C1O[B]c2ccccc21,[B]1C2=CC=CC=C2C(O1)C(=O)O,146.53690026926344,182.927
1844,CC1C=C(B([O][Na])[O][Na])C=CC1,B(C1=CC(CC=C1)C)(O)O,147.33265300763196,181.93900000000005
1845,C=CC1=C(B([O][Na])[O][Na])SCC1,B(C1=C(CCS1)C=C)(O)O,134.04185217225583,199.97900000000004
1846,CN1N=CCC1B([O][Na])[O][Na],B(C1CC=NN1C)(O)O,155.93328576156196,171.90400000000005
1847,COC1=NC=CC(B([O][Na])[O][Na])C1,B(C1CC(=NC=C1)OC)(O)O,134.75139275688218,198.92600000000007
1848,CC1C=CC(B([O][Na])[O][Na])=CC1C,B(C1=CC(C(C=C1)C)C)(O)O,136.78676686545393,195.9660000000001
1849,C[B]c1ccc(C)c(C(=O)[O][Na])c1,[B](C)C1=CC(=C(C=C1)C)C(=O)O,146.50166176910847,182.9710000000001
1850,C[B]c1c(C)[nH]cc(C(=O)[O][Na])c1=O,[B](C)C1=C(NC=C(C1=O)C(=O)O)C,134.05592952297755,199.95800000000008
1851,C[B]c1nc(C(=O)[O][Na])cs1,[B](C)C1=NC(=CS1)C(=O)O,152.33804965620536,175.96100000000004
1852,CC1C=CC=C(B([O][Na])[O][Na])C1C,B(C1=CC=CC(C1C)C)(O)O,136.7867668654539,195.9660000000001
1853,O=C(CC1[B]COCO1)[O][Na],[B]1COCOC1CC(=O)O,162.54755990003912,164.90900000000005
1854,CCCCCC1(B([O][Na])[O][Na])CC1,B(C1(CC1)CCCCC)(O)O,134.02911806895838,199.99800000000013
1855,CC1CCCCC1(C)B([O][Na])[O][Na],B(C1(CCCCC1C)C)(O)O,134.02911806895838,199.99800000000013
1856,CC1(B([O][Na])[O][Na])CCCCC1,B(C1(CCCCC1)C)(O)O,144.13836326930297,185.9710000000001
1857,Cc1cc(C#N)[nH]c1B([O][Na])[O][Na],B(C1=C(C=C(N1)C#N)C)(O)O,138.23709739340697,193.91000000000005
1858,O=C([O][Na])B1C=COC1,B1(COC=C1)C(=O)O,200.22823944392567,133.87500000000003
1859,Cc1cc(B([O][Na])[O][Na])[nH]c1C#N,B(C1=CC(=C(N1)C#N)C)(O)O,138.237097393407,193.91000000000005
1860,N#Cn1cccc1B([O][Na])[O][Na],B(C1=CC=CN1C#N)(O)O,149.01661388544528,179.883
1861,CC1=CCSC(B([O][Na])[O][Na])=C1,B(C1=CC(=CCS1)C)(O)O,134.04185217225583,199.97900000000004
1862,[Na][O]B([O][Na])c1ccc2c3c1-n-2-3,B(C1=C2C3=C(N23)C=C1)(O)O,151.54741690961367,176.879
1863,CC1=C(B([O][Na])[O][Na])C=CCC1=O,B(C1=C(C(=O)CC=C1)C)(O)O,136.8174863239225,195.92200000000005
1864,CC1C=C(B([O][Na])[O][Na])N(C)O1,B(C1=CC(ON1C)C)(O)O,143.41040342163842,186.91500000000005
1865,CC1(B([O][Na])[O][Na])CC=CO1,B(C1(CC=CO1)C)(O)O,155.93691422661752,171.90000000000003
1866,CC1=NOC(C)C1B([O][Na])[O][Na],B(C1C(ON=C1C)C)(O)O,143.4104034216384,186.91500000000008
1867,N#CC1=CC(B([O][Na])[O][Na])CC=C1,B(C1CC=CC(=C1)C#N)(O)O,138.9450428440279,192.92200000000005
1868,O=C1C=CSC1B([O][Na])[O][Na],B(C1C(=O)C=CS1)(O)O,142.6404054594174,187.924
1869,CCN1CCC[C@H]1B([O][Na])[O][Na],B([C@@H]1CCCN1CC)(O)O,143.3766523973467,186.9590000000001
1870,O=C([O][Na])C1C[B]CCC1,[B]1CCCC(C1)C(=O)O,182.42766034351592,146.93800000000007
1871,C#Cc1cncc(B([O][Na])[O][Na])c1,B(C1=CC(=CN=C1)C#C)(O)O,140.41232625247792,190.90600000000003
1872,Cc1cnc(B([O][Na])[O][Na])s1,B(C1=NC=C(S1)C)(O)O,143.3912247542289,186.94000000000003
1873,CCn1cccc1B([O][Na])[O][Na],B(C1=CC=CN1CC)(O)O,146.5369002692634,182.92700000000005
1874,[Na][O]B([O][Na])c1cccn1C1CC1,B(C1=CC=CN1C2CC2)(O)O,137.50810799103073,194.93800000000005
1875,Cc1cc(B([O][Na])[O][Na])ncn1,B(C1=CC(=NC=N1)C)(O)O,147.36505179003484,181.89900000000003
1876,O=C1N=CC(B([O][Na])[O][Na])C=N1,B(C1C=NC(=O)N=C1)(O)O,145.78457481362236,183.871
1877,[B]C(=C)C(=O)[O][Na],[B]C(=C)C(=O)O,258.1204976028229,103.849
1878,O=CC1=NC(B([O][Na])[O][Na])C=C1,B(C1C=CC(=N1)C=O)(O)O,146.57215572554884,182.88300000000004
1879,COC(=O)C=CB([O][Na])[O][Na],B(C=CC(=O)OC)(O)O,154.1683281698925,173.87200000000004
1880,CC(C)C=CB([O][Na])[O][Na],B(C=CC(C)C)(O)O,169.74458453209942,157.91700000000006
1881,O=CC1=COCC(B([O][Na])[O][Na])=C1,B(C1=CC(=COC1)C=O)(O)O,135.4541095513535,197.89400000000003
1882,CCCCC[B]C(=O)[O][Na],[B](CCCCC)C(=O)O,179.9586151130922,148.9540000000001
1883,CC1C=C(B([O][Na])[O][Na])CC1,B(C1=CC(CC1)C)(O)O,157.7465488651402,169.92800000000005
1884,Cc1cn(C)c(B([O][Na])[O][Na])n1,B(C1=NC(=CN1C)C)(O)O,145.74969717290892,183.91500000000008
1885,C=Cc1ccnc(B([O][Na])[O][Na])c1,B(C1=NC=CC(=C1)C=C)(O)O,138.94504284402788,192.92200000000005
1886,O=C1C=CC(B([O][Na])[O][Na])C=N1,B(C1C=CC(=O)N=C1)(O)O,146.57215572554884,182.88300000000004
1887,[Na][O]B(C=Cc1ccncc1)[O][Na],B(C=CC1=CC=NC=C1)(O)O,138.94504284402788,192.92200000000005
1888,O=C1N=CC=CC1B([O][Na])[O][Na],B(C1C=CC=NC1=O)(O)O,146.57215572554887,182.883
1889,COCC1(C)CC1B([O][Na])[O][Na],B(C1CC1(C)COC)(O)O,142.6259853016901,187.9430000000001
1890,CC1CCC(B([O][Na])[O][Na])S1,B(C1CCC(S1)C)(O)O,141.0937529242228,189.9840000000001
1891,CC1=NC(=O)C(B([O][Na])[O][Na])C=C1,B(C1C=CC(=NC1=O)C)(O)O,136.13100175489083,196.91000000000005
1892,N#[13C]c1cccc(B([O][Na])[O][Na])c1,B(C1=CC(=CC=C1)[13C]#N)(O)O,139.6862186645912,191.89835484
1893,N#C[13c]1[13cH][13cH][13cH][13c](B([O][Na])[O][Na])[13cH]1,B([13C]1=[13CH][13C](=[13CH][13CH]=[13CH]1)C#N)(O)O,136.16548808676706,196.8601290400001
1894,F[13c]1[13cH][13cH][13cH][13cH][13c]1B([O][Na])[O][Na],B([13C]1=[13CH][13CH]=[13CH][13CH]=[13C]1F)(O)O,141.20068128434278,189.84012904000005
1895,[Na][O]B(CCn1cccn1)[O][Na],B(CCN1C=CC=N1)(O)O,145.74969717290895,183.91500000000005
1896,Cc1cc(B([O][Na])[O][Na])no1,B(C1=NOC(=C1)C)(O)O,156.8750617746357,170.872
1897,C=C1C=C(B([O][Na])[O][Na])C=NC1=O,B(C1=CC(=C)C(=O)N=C1)(O)O,137.53915233693985,194.894
1898,[Na][O]B(CC1CC2CCC1C2)[O][Na],B(CC1CC2CCC1C2)(O)O,135.3939022514953,197.9820000000001
1899,CCCOCB([O][Na])[O][Na],B(COCCC)(O)O,165.56348201448716,161.9050000000001
1900,CC(C)OCB([O][Na])[O][Na],B(COC(C)C)(O)O,165.56348201448716,161.9050000000001
