Molecule,Cluster,data,Cluster_center,Distance_to_center
10,2,[-0.874650752531214   0.2030033894876937 -0.2258972724389964  0.3612185743251688  0.410354851700282  -0.1854935456697382  0.1348780135677242 -0.0498107756834099  0.0165670253629726],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.3351350581493438
11,2,[-0.8600734317071268  0.1230057513210601 -0.3008111733608483  0.416374461167998   0.3508040288938029 -0.2537762988901399  0.1475138104671526  0.0259106430279855 -0.0336189107900348],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.3417699978893386
12,8,[-0.5472735178123811 -0.2954252850194966  0.351586219652131  -0.0907773356677354 -0.1161021575290864 -0.486271265478332  -0.1077589108044189 -0.0013951450080523 -0.0239417596916525],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.5884809943759284
13,8,[-0.1700252548611674 -0.1608400941079681  0.6052560448055465  0.3819026830050798 -0.227437120857667  -0.116379235729824  -0.1608955721914637  0.108992116193991  -0.0449654776037994],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.5160425445724095
14,2,[-9.6521012881723756e-01  1.8510635007840096e-01 -3.1795553081067102e-01  3.2800227121440728e-01  2.4254523503186518e-01  2.4357808311111204e-01  2.8172023793580891e-01  6.4748355782536265e-02  4.3689182072192793e-04],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.4234427160345994
15,9,[-0.5271916399338462  0.1984642648435416  0.1366842309022003 -0.1659155948415874 -0.2588251612575231 -0.0861467974758888 -0.1591070678279636  0.0464705056636658 -0.0051206899333382],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3681610863668837
16,6,[ 1.2431510871698486  0.5038597618756674  0.7357137960264979  0.6409023596295336  0.2631243243182441 -0.0287096112259387 -0.119339735556939   0.182317951531193   0.0877688282993073],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.9773259131122948
17,6,[ 1.0036933396571286  0.2358275241720453  0.3707330341810045  0.488588249912963   0.192089120736905  -0.4375225802587121 -0.114032065364589   0.1688928961465677  0.0018376704736075],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.5835232752388076
18,6,[ 1.1343094260264792  0.3506063862495046  0.49539848561529    0.538569821130149   0.1997838839585244  0.0494543086620281 -0.0757279573511684  0.1992421655989916  0.0024831728751154],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.7040277699732301
19,8,[-0.1915533357448276 -0.1388602243363253  0.5545751748488291  0.2750555469461563 -0.1835675383710783  0.1119312939985653 -0.1364381657650518  0.0695902057747786 -0.2246235180755289],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.45103001760561234
20,9,[-0.3037182182401579  0.0537091729917249  0.0334937177025471 -0.0401272795739806 -0.2558771894287861  0.2601597571023586 -0.166114061867124   0.1627407633709194  0.0822399485845414],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.537267360149609
21,2,[-0.8303384503957503 -0.3429602427399958 -0.0236081940866226  0.6812349339539282  0.2731782614558138  0.2393347323922243  0.3432597954594769  0.11116021213745    0.1356741479670965],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.7615896295787031
22,2,[-0.7138862105196928  0.147091443224811  -0.5042063729811503  0.581704237361868   0.2386128551093321 -0.055286332976809   0.0655843442829882  0.0867156496277903 -0.0522217708880118],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.2763083994318656
23,2,[-0.8527450477660329  0.2931599656804127 -0.4908688631851999  0.4876439834457932  0.2027269155013824 -0.1133798251639911  0.0454102567980979 -0.0076512918669499 -0.0017290792006562],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.25692433220190175
24,2,[-0.825296403268561   0.2430430761007731 -0.4166220380690981  0.5497234020766052  0.2225100070239362 -0.1680080747236559  0.0297267418720187 -0.0276021607170005  0.0206539506585859],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.22375355697701194
25,8,[-0.1596318839557301 -0.0945284296469316  0.4448771408934831  0.2758974720103879 -0.2443625639499559  0.1721217016630694 -0.157636114056139   0.0724316599816053 -0.3702283890433634],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.5740004306936961
26,2,[-0.9211840138489051  0.3006774740017407 -0.4919883587785183  0.54270096796451    0.0710022366862116 -0.2423383758895614  0.118958300644013   0.0632593973236344 -0.0619877312175662],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.4036511092913358
27,1,[ 0.4835966788956078 -0.1203435945102174 -0.0434811699216413  0.3148046603054479 -0.1102830801872629  0.0932910075215319 -0.1001283559782679 -0.1093177222942616 -0.1300853008787909],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.3728257858983962
28,1,[ 0.6947942471947038 -0.2005988447377912 -0.1737560799084332  0.2926966285140121  0.0701042295299186  0.0694553055302804 -0.1911434840304783 -0.0696086409372041 -0.0771597737312985],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.3367281367572105
29,6,[ 0.9030863733008341  0.1327838476795543  0.2282861596888706  0.4323107050024998  0.1799147641615693 -0.2096778315585724 -0.2163412033313697  0.0028246862698566 -0.0220747519958896],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.4012523680594381
30,9,[-0.772724956090175  -0.0105143101214326  0.3106776374174887 -0.5963138555664768  0.0638387602467469 -0.0730252327994425 -0.0247323400723372 -0.1139043723895083  0.0201471446422103],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.5138499370886708
31,2,[-0.6195081841994784 -0.234236513170412  -0.2761750920281704  0.8490207641280297  0.2402389530148895  0.189335111171727   0.1160413211018704  0.103669934095416   0.2003538616359445],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.6564224032251997
32,8,[-0.0641238890521045 -0.1071155385515404  0.7906970010271227  0.4227726538967937 -0.1352189960588034 -0.0506905097150703 -0.13598908893596    0.1076901251210212 -0.1749420583544351],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.5986406701425221
33,9,[-0.5707258996205975 -0.030920351942065   0.0073859348376843 -0.4067233918770499 -0.0801209362784757 -0.0855479147435575 -0.097009238538993   0.0711018025146496 -0.0123665007029074],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.14249800201582938
34,4,[-0.3853661352020047 -0.7365394461329047  0.3606981886479365  0.0437013402353661 -0.0564904943587881  0.085749445856996   0.0107647124817028  0.1492396065208835  0.1430082178205941],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.29792912349820533
35,9,[-0.6161373725121878 -0.0715651403608232  0.0605996085779469 -0.3400154080878636 -0.2157532367644969  0.1754816165155965 -0.0121674478914539  0.0822219491961156 -0.0599873098626269],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3317750317231272
36,9,[-0.4876909954899339 -0.0627938323707689  0.1311986104681485 -0.3139819840808171 -0.0253846518596833 -0.1645145884052265 -0.1594205899047345 -0.0113267441941257  0.0089737973775935],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.18142597045467712
37,6,[ 0.3613504149273202 -0.2430001544033114  0.2470220646719976  0.2756294382710238 -0.062445760937059  -0.0733711348550652  0.0166321285195766 -0.1228294799578935 -0.0522938180947528],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.5307989195782898
38,8,[-0.2964187758695588  0.1170451653868025  0.5109421490883729  0.1493021179876509 -0.1871195048276004 -0.2286141497183812 -0.1824046676430185  0.070588299499873  -0.0176490013401166],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.3782882407576376
39,2,[-0.7044707578790687 -0.1921174168452467 -0.2988149543937554  0.7729200131656638  0.2168879898988184  0.1571869609181593  0.1173583264930874  0.0179485162950937 -0.0586996772824214],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.5190883161623264
40,8,[-0.4259149906777603 -0.0693371921767731  0.3566910153574345  0.059399334652583  -0.210736892635422  -0.1618537778314073 -0.1698839735440253  0.0177935311674952  0.024724526774787 ],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.36807162084977346
41,8,[-0.3580664694885553 -0.2735733223840136  0.3482940791917453  0.1335660050137807 -0.2134508258555546  0.0638849682289665 -0.1314598259483828  0.0198738873702176 -0.197891941932452 ],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.4404405645438646
42,7,[ 0.1704076038896557  0.2775821905393521 -0.754651058595543  -0.2766842189439468 -0.2827622290298595 -0.0951966412007371  0.10596266664223    0.225288060089482  -0.0882159590762347],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4767581759318737
43,2,[-0.7418892518307713 -0.1450840872009444 -0.3245991850984434  0.7334533302661896  0.1873995335883293  0.2243387174373887  0.1500882709572108  0.0678103374146648  0.1099202046097104],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.506035264260743
44,8,[-0.0957608955624494 -0.0589638453675913  0.7689791956047644  0.2649486968950177 -0.0635391902524705  0.1251518298032802 -0.10375745598045    0.0609588301155855 -0.3591966942443048],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.5478828705911339
45,4,[-0.3324371970423167 -0.8456752581801636  0.5225033284305182  0.1112048058182728  0.0208375903478417  0.211688882324034   0.0145376088271591  0.0737422390012393  0.1281421912270058],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.4577539493267901
46,4,[-0.409653091044836  -0.5070942211269094  0.41043246031848   -0.0718718184689965  0.034435279175219  -0.0055863157391857 -0.0755480838241163 -0.006133712292323   0.0524192646766418],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.30587678702341825
47,4,[-0.2297805903515683 -0.5336417243856248  0.0377716576415506  0.1598053054588884 -0.1882462672627688  0.1612955834801293 -0.1751676247292689  0.1593054728022104  0.1580638951385065],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.346387474099149
48,2,[-0.6243352588046394  0.1419222948085746 -0.1928870783655793  0.7762268068618823  0.2081046965027644  0.2141790448103167  0.1261061491814041  0.1093304636912555  0.0898153829108757],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.4166636908375331
49,2,[-0.6946848499953057  0.4137538250518348 -0.333702657161377   0.6011435074467264  0.1968777203997468  0.1701501218494099  0.0896819895066782  0.0843173011215552  0.0291062336706232],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.2998439569097752
50,2,[-0.7706000499209249  0.2537757102685442 -0.1900684966690092  0.6820949070779811  0.1578268619638132  0.0658379780788853  0.1371890175287391  0.044982126116147  -0.0087423940905957],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.2241453871197512
51,4,[-0.2083223496168758 -0.2577419834370194  0.2857095133185145 -0.1391088098899373  0.109783409191756   0.1546705172026925 -0.1327213759968034  0.0984366690387982  0.1192633435079612],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.36367654996930193
52,2,[-0.7017249648538029  0.1317887640938985 -0.3854396495103927  0.6631949007483493  0.2788023981332785 -0.2422099711494824 -0.0113777580356876 -0.0052456761343924  0.0341524558117942],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.3382147198940831
53,2,[-0.7246799148735277  0.1567649542057539 -0.4976362744290172  0.586707502287315   0.233205984332069   0.0315679633011643  0.0445680500665505  0.0458524301714346  0.0217754594346922],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.24544145560953418
54,2,[-0.6924622455007877  0.0239816144067771 -0.4030841597011274  0.6867988876895516  0.2514086524588217 -0.0672571202542301  0.0436695287375011  0.0439834402488545  0.0588199762626456],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.31620666063995245
55,9,[-0.544745051655356   0.0548946599730011  0.2441825673366465 -0.3320750032466795 -0.1343659756788805  0.1961385055778565  0.0137877118322199  0.0981950350869959 -0.0473555365007983],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.35505030061559667
56,2,[-0.924113035148704  -0.0307557298382437 -0.2267259130049752  0.4530698939276044  0.2484772536949802  0.2162541695258177  0.310425645783857   0.0886288872002465  0.0358005563299832],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.452824273963415
57,8,[-0.0683101705031718 -0.0307306833373947  0.6859522297516611  0.3404995166889158 -0.1453491100210211  0.0981588904830386 -0.142050279341742   0.0800575878831315 -0.3583788209706986],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.5844488795151506
58,9,[-0.3186074984179813  0.1554030134283468  0.0265281679201232 -0.0748211071138536 -0.2244503339898018  0.0128993457686315 -0.229166347547263   0.1058729614898793 -0.0197850228044047],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.4226339059660497
59,8,[-0.1863393969178831 -0.1531283856868008  0.5561195494296794  0.2827443397313826 -0.1743349034864455  0.0519471389904216 -0.1483391358941569  0.0550094255935642 -0.2827201317597931],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.45727262053070195
60,2,[-0.9076086370529902  0.3154244643365938 -0.4537225472884728  0.541214581475299   0.0819726288089442 -0.053478726180185   0.1312189590990491  0.0692666815231847 -0.0097454072220029],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.2909256469480015
61,6,[ 0.9302996957646753  0.0331255665557294  0.1887832880579121  0.4424301362767021  0.1474267113300394 -0.1939396787083155 -0.1013187006871875  0.1171765831847164 -0.0936565710329935],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.40050843446355633
62,2,[-0.6459725339444539 -0.6162359264347729  0.1481035528150552  0.8684717305477527  0.4274245796309075  0.1793151053005781  0.2809693452565214  0.0541623647093535  0.1349517935859099],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],1.080342468276303
63,6,[ 1.0360087129735724  0.2283068804840491  0.323303797201426   0.4739268462136624  0.1705754802474514  0.053681120236012  -0.1054215358020026  0.1202751886276454 -0.0684272284566133],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.5211521439911496
64,6,[ 0.9996228108164291  0.2971442273800002  0.3780140820828262  0.4714639758944061  0.2117344028696022 -0.200619788031449  -0.198826615738106   0.0643721978155249 -0.0010575174875835],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.521519172663298
65,2,[-0.6710256109533572 -0.0312872166302719 -0.4099992770278824  0.7013080657397915  0.2226652818855349  0.2443668284938795  0.0982762225537799  0.086228701420467   0.1216601593227673],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.4535668324220499
66,9,[-0.5650454821739104 -0.2321072691927008  0.2275153354884071 -0.1859312659550361 -0.1662719980123424 -0.1027625125218647 -0.0500952330178396  0.0447181228062235 -0.0375876517308142],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3678639629718857
67,2,[-0.7187216169336201 -0.1455731377535292 -0.321289597802817   0.7432169170083838  0.2149771716553528  0.1364606765480536  0.1105320681746313  0.0144032716672076 -0.0613945132523396],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.46010308290466334
68,2,[-0.6957922703651699 -0.2794171090145351 -0.2621715579097594  0.8199871121150021  0.2001158482429768  0.2545974391712291  0.1595633147286052  0.0649429323207966  0.0668214400802525],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.6548855390279318
69,2,[-0.517750535288366  -0.6345799931699155 -0.1262201751005029  1.0712767115112836  0.2396275707706565  0.2811396728438051  0.229071118434128   0.2287408342590179  0.2338076759539807],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],1.1599241805161258
70,2,[-0.7494753110351058  0.301820419797275  -0.4938265125704649  0.5407246653531119  0.2565900596593716 -0.1658499332141518 -0.0114708293376022  0.0024140046138375  0.0263967894637008],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.2941577701793867
71,2,[-0.8544892549552693  0.1397947162020911 -0.3955637965889572  0.6547233359773957  0.0588072056899601  0.0903707808950085  0.1732916496136952  0.0948685497043454  0.0570412138523409],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.3168567458556698
72,7,[ 0.4064654042183178  0.36227116910269   -0.1284468126194654  0.0879644382414602 -0.2000006618953101 -0.1357485410510099  0.0579383512765491  0.14016743090908   -0.0525920682444621],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.5953639272353586
73,7,[ 0.370382010583629   0.234226978657664  -0.2942439754836454  0.0429643645399494 -0.1820407558555689  0.1804400669001637 -0.0410003238613139 -0.04239254416891   -0.0887631105815739],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4750850508327231
74,1,[ 0.5674479003111945  0.1776991330878913 -0.3983426593549456  0.0120741368917415  0.010798053754189   0.1209566639545403 -0.151348035129191   0.0239315164923363  0.0308117687007439],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.4721891336396879
75,6,[ 0.6924413861725944 -0.0104198573451098  0.1805031354187529  0.1362260659125424  0.303846536100019  -0.2645487458045179 -0.1486688810962354 -0.0681417434798966  0.0278511486259604],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.3851338095159298
76,7,[ 0.1674983626354826 -0.1097701749583134 -0.6323317713919338 -0.0715457261382045 -0.1913919282030262 -0.1444124010564339 -0.1156230415247296 -0.0977805491511661 -0.0386924537483163],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4817005688718062
77,7,[ 0.6550205733608101  0.3313995516447915 -0.3955255163516119 -0.0304761562434348 -0.0224504365620669  0.1026747181801406  0.0196055425061035  0.26886292631419   -0.0518638330738267],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.5643462323116959
78,6,[ 0.7559720163988632  0.0768353099012841  0.01333132717271    0.3115246871976409  0.1270015573065577 -0.2328170075365467 -0.2285640186169154 -0.0387815160976217  0.0306443857993434],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.3875544053899998
79,3,[-0.2074156734515331  0.1298995859868238  0.2437272066885747  0.0037011818842576 -0.1653107609650254  0.3034653510442415 -0.1423542356952086  0.1676457961355314  0.0514579502093949],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.547258513533842
80,9,[-0.6323738419620808 -0.0089740657287748  0.0405400397036424 -0.6932831440731378  0.0691806669925011  0.2117712510128066  0.0203055272448698  0.0742577754533796 -0.0137913538346939],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.4889081188999736
81,9,[-0.4864010026882645 -0.3019671722421865  0.1512390575629403 -0.2266020760179023 -0.0584568564478291 -0.0418416755208675 -0.0759393492683766  0.070448865632617  -0.0208580415700861],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.333928659731652
82,9,[-0.4143909692826002  0.2908510881301233  0.0256619482876485 -0.2014447473050954 -0.1934098156450154 -0.0265166565160826 -0.2188453121451563  0.0790440033681723  0.0113557160893905],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3900740086529253
83,9,[-0.5510831101588596 -0.0892224160732319  0.0803859224153647 -0.3431384475960529 -0.0539140726151081 -0.2486679204194848 -0.1229573518263142  0.0459438661812477 -0.015073491119354 ],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.24071515743831196
84,6,[ 0.5156220216985076  0.3905615394543209  0.3334970119285199  0.3660934204128378 -0.1387460881623239 -0.3254607491719295 -0.0279937591346656  0.0076854808962431  0.0558802068667744],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.4393632998320695
