Molecule,Cluster,data,Cluster_center,Distance_to_center
765,15,[-0.1922370114416457 -0.0095387779716222 -0.0499474643725082  0.422175647724969   0.0512753945704947  0.0101526639880175],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.31945535951509596
766,16,[ 0.0507777696238248  0.002131011383365  -0.191094103841467  -0.3193403904847774  0.0377022428370698 -0.0271101157311146],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.1861923019778307
767,6,[-0.0753655686364552  0.4279198612174958  0.164455039694738   0.0968335388127597  0.0644162582001126  0.015410433711756 ],[-0.1579591347644964  0.470588189492842   0.2315980939013907  0.0097792103662727  0.0282743707026443  0.0012472085064281],0.14911660609443428
768,15,[-0.1462308740001768  0.1423824631797923 -0.1272195537818677  0.0575256012650421 -0.0092442970594962  0.0075987643363217],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.1447675535544422
769,1,[ 0.081753641602119   0.1849440309632283  0.0365082220875396 -0.373937608988389   0.107790636832155  -0.0059149080222514],[-0.0735234703452033  0.1664843382275226 -0.0080989859467115 -0.1728868384665272  0.0146801919011113 -0.0151728845848084],0.27498767640011246
770,15,[-0.106342469780379   0.1885696890418998  0.0091629536451772  0.2646159393254549  0.1323609426071794 -0.0483178199025864],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.16198160074682932
771,2,[-0.0424030003006686 -0.374784560610137  -0.3778720264658778  0.1490578436848805  0.0100397799033821  0.060291304803739 ],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.24834394883982386
772,16,[ 0.0710219983908925 -0.1740171570658182 -0.3533764481387493 -0.3172322789021672 -0.2736684765301501  0.0261981131529221],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.29202515268228685
773,2,[-0.3986891617212427 -0.1414564537827425 -0.4035846934774982  0.0814962202777651  0.3032625275458678  0.0935553841988204],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.3923967124812584
774,3,[ 0.2943838078419797  0.3794158618934367 -0.0685895518900096  0.2905564594059463 -0.3575418985782374  0.0024156097691941],[ 0.0639790926898942  0.2480501680756977  0.1466715039371099  0.0866744846980939 -0.2594892946840103  0.0026523896721303],0.40971066527278727
775,6,[-0.1745597084253077  0.3214612702718296  0.0673844887410537  0.047330881295814  -0.0641046358600631 -0.0086735673689665],[-0.1579591347644964  0.470588189492842   0.2315980939013907  0.0097792103662727  0.0282743707026443  0.0012472085064281],0.2439732686977337
776,16,[ 0.0819160630751837  0.0700018021066679 -0.1928235542949912 -0.2260018678707337 -0.2426319545809722  0.0160029829848528],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.24295459939332506
777,5,[ 0.7302646214104763  0.4825459492927147  0.2903676356126843  0.0683296326437221 -0.1302422256685012  0.1192346637939188],[ 0.6277033172914398  0.5766565700872177 -0.0619412743357279 -0.0055764988125866 -0.0700418971040428  0.0884399671887708],0.3918312229048008
778,15,[-0.1285397775511649  0.0276886613893514 -0.1830266723240155 -0.0056553921899896 -0.0542226692491389 -0.060728806054714 ],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.2609602939721121
779,16,[ 0.0674282122392452  0.0123871555330757 -0.1939433304051323 -0.2474809424236677  0.0522327385337741 -0.0197914393993803],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.18825306439005018
780,3,[-0.1415074050582391  0.2435707235606438  0.0563883815976418  0.2466819052564869 -0.1696468052244708  0.0271434625319782],[ 0.0639790926898942  0.2480501680756977  0.1466715039371099  0.0866744846980939 -0.2594892946840103  0.0026523896721303],0.2909805295121732
781,9,[-1.2749452883049668 -0.1755840557612867  0.1178639139030754  0.3392277182036642  0.6925256158167926  0.0841272352005985],[-1.1155980142987363 -0.0850020261915282  0.2135055458349384 -0.2225577643138235  0.4645008996356217  0.1324419631449789],0.6423990131266025
782,15,[-0.1666978118407941  0.1312116457939366 -0.1053055854242206  0.1755465389101903 -0.046847956329115   0.0437452346518583],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.1498433009826238
783,0,[ 0.9895891489709427 -0.5693151107028408  0.0511168575524778 -0.1799005194035888  0.1527686420130177  0.0722609361393176],[ 0.9724417924719361 -0.4686871524626799 -0.0285064427585556  0.183295690773507   0.2396283684691412  0.0364331401223931],0.3968622152603806
784,7,[-0.9121953848942792 -0.4754465044832429  0.3119366768557634  0.5112627902097184 -0.2148192004946572 -0.121268857537045 ],[-0.7184454221403741 -0.4514879527971596  0.4318414956775824  0.3593768062711064 -0.4239515795035994 -0.0095874706668247],0.3629995345491831
785,12,[-0.4957529851309274 -0.0308730139655013  0.1869608119660281  0.1209410101607574 -0.1877901823469689 -0.1207495947846719],[-0.3520400458329301 -0.2982399290985112  0.119502335432109   0.2862023044405847 -0.1116638423145351  0.0007553115384552],0.38020925762014074
786,10,[ 0.2668515461025961 -0.1864235557651177  0.5076404106621317  0.2093875472679077 -0.0741522818693381  0.2483296900241419],[ 0.4446541621255925 -0.0019590057539666  0.7084606338538603  0.0384392431242359  0.1162524540500033 -0.0383529401014108],0.5036208088274641
787,3,[-0.2063354442726853  0.1158382861213803  0.3343397416433718  0.4140628259547067 -0.6247023975775697  0.2044796467336005],[ 0.0639790926898942  0.2480501680756977  0.1466715039371099  0.0866744846980939 -0.2594892946840103  0.0026523896721303],0.6380182413347011
788,10,[ 0.4865400453222441 -0.0907816876343886  0.8304623392250418  0.1898259505267923  0.0383586195089688 -0.0355725753043757],[ 0.4446541621255925 -0.0019590057539666  0.7084606338538603  0.0384392431242359  0.1162524540500033 -0.0383529401014108],0.23134698443500107
789,3,[ 0.1780265719105152  0.4535661169351941  0.187035493867982   0.0814428933516128 -0.4889394366746035  0.0753053957425613],[ 0.0639790926898942  0.2480501680756977  0.1466715039371099  0.0866744846980939 -0.2594892946840103  0.0026523896721303],0.3388599724575429
790,11,[ 0.0256863899185938 -0.2154955627821942 -0.1688721354643736  0.2363048155278145 -0.4538949125210162  0.0419189131672236],[-0.0736804139004434 -0.2816178670567748 -0.3216575122584134 -0.0709410085037222 -0.0479759496040815 -0.0104047456555588],0.5472634267871997
791,3,[ 0.0688182848210605  0.0106187487154956 -0.0629363644160069  0.357446083564088  -0.4518564925733198  0.1120331817007254],[ 0.0639790926898942  0.2480501680756977  0.1466715039371099  0.0866744846980939 -0.2594892946840103  0.0026523896721303],0.471825296477896
792,2,[-0.2205396557799159 -0.0831667190650044 -0.1448181477023002  0.0458021565405941 -0.0691311536435237 -0.0274442084987872],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.27155823564391196
793,12,[-0.170925010700602  -0.5783620714420179  0.4795899178546122  0.628439790921219  -0.2935385969728214  0.0574341806988533],[-0.3520400458329301 -0.2982399290985112  0.119502335432109   0.2862023044405847 -0.1116638423145351  0.0007553115384552],0.6279741677337365
794,5,[ 0.5632944973712547  0.7933146477215222 -0.008329496588266   0.0235888987211379 -0.3556244809478818  0.1274639812490896],[ 0.6277033172914398  0.5766565700872177 -0.0619412743357279 -0.0055764988125866 -0.0700418971040428  0.0884399671887708],0.3713412819530706
795,2,[-0.3246247011636137 -0.0841325931268371 -0.4331382675890222 -0.0678114856435239  0.3031515071160662  0.0559223777895137],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.412512453178561
796,2,[-0.1901542395301815  0.0103033331011578 -0.274762677913664   0.4770590301404769 -0.0054431230175964  0.2419761529197296],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.45201375799097754
797,1,[-0.0820069594594658  0.0198216913323244 -0.0260780267441196 -0.2311661970157897 -0.0393411232916282  0.0489932439808839],[-0.0735234703452033  0.1664843382275226 -0.0080989859467115 -0.1728868384665272  0.0146801919011113 -0.0151728845848084],0.17982554232652279
798,2,[-0.1109548207186067  0.0127218193815842 -0.3982123969521918  0.4715255716114534  0.0909200319745886  0.2326887297865404],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.4450842019510078
799,13,[-0.7182496920526581 -1.6450595818197458  1.3280974808409372 -0.6361295864879808 -0.4532638928971273 -0.1141883158492628],[-0.1983204401844639 -1.0200489584296113  0.8016157057226405 -0.1341786842612274 -0.258683450383928  -0.0311161059410856],1.1112448041472993
800,9,[-0.9264156395431219  0.300629867936607   0.575680637562423  -0.1563269150391209  0.1693389648909803  0.0654688854335674],[-1.1155980142987363 -0.0850020261915282  0.2135055458349384 -0.2225577643138235  0.4645008996356217  0.1324419631449789],0.6416114182360115
801,13,[-0.0428803715303448 -1.0776935530308323  0.6906952084470549  0.2281616902778093 -0.1011610563216503  0.0138052609625221],[-0.1983204401844639 -1.0200489584296113  0.8016157057226405 -0.1341786842612274 -0.258683450383928  -0.0311161059410856],0.4448703764047332
802,2,[-0.0154963698843587 -0.3452435509898603 -0.1697712815890162  0.3226101542526291  0.3183882838493308  0.3046222080043583],[-0.1145527463774222 -0.1740365072493543 -0.2797990975404669  0.1450364432486706  0.0834525391726452  0.0264468685509433],0.46404620920752515
803,16,[-0.0960018456410013  0.0517546297751488 -0.235994759953854  -0.0338333827489629  0.0049168071389485 -0.0112097516331046],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.2568252089012884
804,15,[-0.116333369344176   0.2168908590586192 -0.099472257553687   0.0137424426535776  0.0276572352383096 -0.0300561622171475],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.17057808374184236
805,15,[-0.2692587145677459 -0.0170235881513579  0.0752289028360528  0.2367843872730842 -0.0078891355823582  0.0594935356412812],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.2980902102487224
806,15,[-0.2735453433028271  0.0286340406116992  0.1160449255047129  0.1792173780994708 -0.0165039904143029  0.0579488697952149],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.29436933492541306
807,12,[-0.3430423622158474 -0.2553210009712822 -0.1984243641066596  0.5124956517175566 -0.0576357736797019  0.1947759951856136],[-0.3520400458329301 -0.2982399290985112  0.119502335432109   0.2862023044405847 -0.1116638423145351  0.0007553115384552],0.4413299399392874
808,15,[-0.1478071932060404  0.1367659312650838 -0.1768139671489032  0.2983722562467481  0.0832056921522527 -0.0618315918278308],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.1921818021869346
809,15,[-0.134500637998062   0.1608314565566778 -0.1181094169053619  0.006656815589666   0.027792422721548  -0.0402664488896534],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.16668994328915465
810,6,[-0.0852460601468128  0.5027300565847799  0.28455703983898   -0.1282997217996464 -0.2426274139235287  0.0837691869557094],[-0.1579591347644964  0.470588189492842   0.2315980939013907  0.0097792103662727  0.0282743707026443  0.0012472085064281],0.3292239149032808
811,6,[-0.0892413503503297  0.3749013175059103  0.2290994846043596 -0.0775039231803708  0.0125480780410551  0.0330913458652958],[-0.1579591347644964  0.470588189492842   0.2315980939013907  0.0097792103662727  0.0282743707026443  0.0012472085064281],0.15087764970526343
812,6,[-0.1010834662239457  0.4094933556746813  0.223997636087048   0.1480954340226572  0.0585162832813226  0.015104222241465 ],[-0.1579591347644964  0.470588189492842   0.2315980939013907  0.0097792103662727  0.0282743707026443  0.0012472085064281],0.16511558128421217
813,11,[-0.0247279608016306 -0.1982663538250813 -0.2824604965417793 -0.0635350332520568  0.0504343511518336  0.0096585702717966],[-0.0736804139004434 -0.2816178670567748 -0.3216575122584134 -0.0709410085037222 -0.0479759496040815 -0.0104047456555588],0.14499033027686192
814,6,[-0.2627592322099829  0.4084059079734074  0.3971325455733067  0.0515495490501298 -0.0243432531184647  0.0679035847469409],[-0.1579591347644964  0.470588189492842   0.2315980939013907  0.0097792103662727  0.0282743707026443  0.0012472085064281],0.22629140344637103
815,15,[-0.0243314195049576  0.2515669821889326 -0.0084257120751104  0.1933398405748864  0.1214539647124548 -0.0165897121014749],[-0.1067892020679116  0.1359224481374006 -0.0682940344861282  0.1532759836625887  0.0696906565038959 -0.0145188267480183],0.1674694045580727
816,1,[-0.0074516425404062  0.2254462945972171  0.0320390197964822 -0.24022059386602    0.035228845407137   0.0153057597180292],[-0.0735234703452033  0.1664843382275226 -0.0080989859467115 -0.1728868384665272  0.0146801919011113 -0.0151728845848084],0.12384703375171117
817,16,[-0.0124787083758071 -0.1271762802451394 -0.2107588456361714 -0.2952531049352589  0.0064620769454026  0.02646790026281  ],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.135698366243158
818,10,[ 0.5447325644799934 -0.2998187362091772  0.6981751813390604 -0.1657517862269555 -0.0548169386334271  0.0183526385909968],[ 0.4446541621255925 -0.0019590057539666  0.7084606338538603  0.0384392431242359  0.1162524540500033 -0.0383529401014108],0.41595207946770973
819,3,[ 0.1833023792305662  0.2927313404731364  0.3365939041783704  0.1820154226686517 -0.231457037691501   0.0272384762453611],[ 0.0639790926898942  0.2480501680756977  0.1466715039371099  0.0866744846980939 -0.2594892946840103  0.0026523896721303],0.2505696500561565
820,11,[-0.1284739983443016 -0.2993288439415293 -0.2198179333645407 -0.025075052090853  -0.003677880461787   0.0241867465850091],[-0.0736804139004434 -0.2816178670567748 -0.3216575122584134 -0.0709410085037222 -0.0479759496040815 -0.0104047456555588],0.13765860543580938
821,9,[-1.2212869440108274 -0.1911374635539794  0.0524955433113946  0.3065254102720414  0.6719619884829173  0.1149298642219676],[-1.1155980142987363 -0.0850020261915282  0.2135055458349384 -0.2225577643138235  0.4645008996356217  0.1324419631449789],0.6096186385476492
822,9,[-1.1560482763436375 -0.6752361337885107 -0.2283975071497361 -0.9954800877141252  0.4190223616433844  0.657216435821833 ],[-1.1155980142987363 -0.0850020261915282  0.2135055458349384 -0.2225577643138235  0.4645008996356217  0.1324419631449789],1.1917031074513424
823,7,[-0.6210519859236773 -0.2055580471240058  1.1640311495400395  0.4489071405388593 -0.4471176869497267  0.3718110504616867],[-0.7184454221403741 -0.4514879527971596  0.4318414956775824  0.3593768062711064 -0.4239515795035994 -0.0095874706668247],0.8718290373422093
824,16,[-0.1088353776986498 -0.0748604425356801 -0.1309326700753488  0.0396256353910015 -0.2335921920926134  0.0682693118359028],[-0.031372841610248  -0.066979692467591  -0.2199134346665653 -0.2325062230593571 -0.0836990635868458 -0.0213172459939686],0.34428124678352373
