NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,247.93,239.866,36.92,-0.63868,63.179,0.31760282,0.94548287,0.32567184,0.83628875,787.41350435,2021.98955144,2417.81267666,3.24680102,0.15151887,0.75
16.0,16.0,12.0,6.0,1.0,1.0,0.0,6.0,255.654,253.638,62.7,-3.7326,60.164,0.24536742,0.91981494,0.39235249,0.925726,979.73668626,2311.61455414,2497.082887,3.36464504,0.31025509,1.0
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.22466668,0.91315418,0.40761434,0.78220804,1043.05325552,2001.60927889,2558.92188949,3.27069039,0.17588629,0.875
18.0,18.0,10.0,4.0,1.0,1.0,1.0,6.0,275.896,271.864,71.06,-1.0411,63.1585,0.56882633,0.9849448,0.17286914,0.88159848,799.96886062,4079.68335073,4627.59797773,4.15087602,0.10371646,1.0
9.0,9.0,5.0,1.0,1.0,1.0,0.0,3.0,131.859,129.843,39.44,-0.142,31.2245,0.67042614,0.99211138,0.1253595,0.89925582,104.97134566,753.00310766,837.36250618,2.53546797,0.04808369,1.0
16.0,16.0,7.0,6.0,1.0,1.0,1.0,3.0,243.942,235.878,27.69,-0.2272,65.791,0.36693268,0.95699432,0.29010667,0.85743666,676.81006538,2000.37374331,2332.96970466,3.2045513,0.32747871,0.88888889
20.0,20.0,14.0,8.0,1.0,1.0,1.0,6.0,329.64,327.624,55.38,-3.598,77.338,0.28242002,0.93494681,0.35478792,0.79148061,1477.09407282,3295.18352396,4163.3155654,3.68151643,0.18149113,1.0
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.09839449,0.80270359,0.5963782,0.70696322,1401.45412107,1661.32249929,2349.94191999,3.14990032,0.34691045,1.0
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,257.925,251.877,44.76,-0.7781,66.388,0.65796374,0.99110488,0.13308312,0.97897059,518.2501437,3812.29158013,3894.18395347,3.99299709,0.12906186,1.0
15.0,15.0,13.0,6.0,1.0,1.0,0.0,7.0,261.683,261.683,62.7,-3.6711,58.041,0.10454642,0.82947172,0.55854872,0.86516356,1068.62026534,1655.23844886,1913.20868974,2.97658954,0.49287494,1.0
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,259.941,251.877,44.76,-0.6153,66.0555,0.41206948,0.96466966,0.26346242,0.9287115,725.83113654,2558.57261181,2754.97032634,3.40834521,0.27002707,0.77777778
17.0,17.0,10.0,6.0,1.0,0.0,0.0,4.0,271.737,261.657,36.92,-0.2977,68.975,0.17470588,0.84391525,0.53647651,0.58165531,1512.26968154,1639.62386297,2818.89262049,3.31456372,0.21169238,0.28571429
12.0,12.0,10.0,6.0,0.0,0.0,0.0,4.0,203.618,201.602,36.92,-2.0022,48.004,0.40938106,0.96462961,0.26360902,0.79104698,488.63598543,1466.3156147,1853.63910902,3.05815202,0.15109325,1.0
18.0,18.0,10.0,4.0,2.0,1.0,1.0,6.0,275.896,271.864,63.22,-1.449,62.8005,0.12759161,0.8392738,0.54370901,0.70257703,1437.41612884,1857.41917941,2643.72318655,3.28059652,0.22216296,0.875
18.0,18.0,9.0,6.0,1.0,1.0,1.0,5.0,275.94,267.876,53.99,-0.779,67.8465,0.34495191,0.94885237,0.31572011,0.7100679,1121.10878514,2521.42111989,3550.95777223,3.61033436,0.07108094,0.77777778
16.0,16.0,10.0,4.0,1.0,1.0,0.0,5.0,267.32,265.304,57.65,-1.1293,59.4825,0.12666513,0.84246015,0.53875867,0.7218117,1351.44928631,1810.62870054,2508.45020626,3.25672459,0.29378734,1.0
14.0,14.0,9.0,4.0,1.0,1.0,0.0,4.0,239.31,237.294,40.58,-0.9073,54.695,0.19503518,0.89962053,0.43667253,0.82212499,795.73595585,1498.13504138,1822.27162345,2.93257944,0.29895139,1.0
14.0,14.0,9.0,4.0,1.0,1.0,0.0,4.0,239.31,237.294,40.58,-0.9073,54.695,0.11760091,0.84351969,0.53709825,0.82030039,1028.19171302,1570.33849137,1914.34565965,3.07065675,0.39486892,1.0
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.10523689,0.82146585,0.57025772,0.74059393,1108.46912118,1439.56931039,1943.80381362,3.13246831,0.33199904,0.85714286
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.11057701,0.83651382,0.54794583,0.84336703,1018.59497649,1567.76339271,1858.93370298,3.08260059,0.30723833,0.85714286
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.09081354,0.79538168,0.60610889,0.72154548,1561.06191712,1858.37426616,2575.54697488,3.38298801,0.2456899,0.875
14.0,14.0,9.0,4.0,1.0,1.0,0.0,5.0,221.848,219.832,57.9,-1.5847,48.9435,0.15484524,0.87492455,0.48425926,0.84297666,797.16964933,1387.67692574,1646.16293461,2.93841991,0.33751442,1.0
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,231.887,227.855,44.76,-1.1432,57.2775,0.10253299,0.81947653,0.57311274,0.74830833,1035.69712188,1352.30073992,1807.1437862,3.00760027,0.26809992,1.0
13.0,13.0,10.0,7.0,0.0,0.0,0.0,4.0,217.645,213.613,36.92,-1.5414,52.811,0.43872861,0.96981084,0.24385844,0.85906833,665.77276441,2345.39468924,2730.16081737,3.63175752,0.24894671,0.66666667
16.0,16.0,7.0,5.0,1.0,1.0,1.0,3.0,245.958,235.878,27.69,0.1677,65.979,0.31485683,0.94425496,0.32921509,0.88366803,837.36846201,2247.63618034,2543.53003603,3.38261211,0.34740015,0.66666667
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.30118276,0.94060013,0.3395164,0.79234653,701.09297313,1636.17598592,2064.97526081,3.10106954,0.15272683,0.85714286
26.0,26.0,12.0,9.0,2.0,2.0,2.0,5.0,393.795,384.723,46.15,-0.8899,106.326,0.36579578,0.95558783,0.29470647,0.75795008,2991.35771675,7693.41720845,10150.29544573,5.14336552,0.05796244,1.0
14.0,14.0,7.0,5.0,1.0,1.0,1.0,3.0,217.904,211.856,27.69,-0.081,55.96,0.5315433,0.98140871,0.19192952,0.85714383,489.51035568,2186.11901806,2550.46930134,3.46290999,0.14881559,0.85714286
15.0,15.0,8.0,4.0,1.0,1.0,1.0,3.0,252.349,247.309,27.69,0.00612,61.637,0.16015829,0.87861055,0.47753901,0.84389553,1047.9929828,1851.9881544,2194.57040885,3.17714612,0.29443861,0.85714286
12.0,12.0,8.0,5.0,0.0,0.0,0.0,4.0,197.87,191.822,44.76,-0.9183,45.319,0.23967127,0.91937302,0.39338691,0.77890507,561.52409975,1111.81628264,1427.40922785,2.79916419,0.61343513,0.25
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,231.887,227.855,44.76,-1.1432,57.2775,0.24141785,0.92069122,0.39029178,0.85298344,685.42046434,1497.98776139,1756.17450317,2.91455271,0.20336965,1.0
11.0,11.0,9.0,4.0,0.0,0.0,0.0,5.0,183.799,183.799,61.83,-2.5902,36.285,0.23264188,0.91729623,0.3982055,0.82517354,489.29386025,1013.92960379,1228.74710513,2.72616061,0.31182876,1.0
15.0,15.0,10.0,9.0,0.0,0.0,0.0,4.0,247.715,237.635,36.92,-0.5372,62.139,0.11888396,0.84154516,0.54018677,0.76964703,1198.23171598,1707.21598848,2218.18043519,3.21586383,0.32271967,0.0
17.0,17.0,15.0,10.0,0.0,0.0,0.0,6.0,293.416,290.392,55.38,-3.039,66.853,0.06215812,0.76444484,0.64468914,0.82376343,1650.13729019,2108.49333031,2559.5859994,3.28125787,0.6699361,0.0
14.0,14.0,10.0,7.0,0.0,0.0,0.0,4.0,233.688,225.624,36.92,-0.8566,57.712,0.35316114,0.9532109,0.30230611,0.770381,709.98502893,1809.28850828,2348.5632682,3.22726629,0.42363176,0.0
18.0,18.0,10.0,4.0,1.0,1.0,1.0,6.0,275.896,271.864,71.06,-1.0411,63.1585,0.66636474,0.99177966,0.12795742,0.94961089,593.59183721,4405.22541297,4638.97946323,4.17927723,0.14496187,1.0
26.0,26.0,20.0,15.0,0.0,0.0,0.0,8.0,435.29,427.226,73.84,-3.2489,103.532,0.13193631,0.84572779,0.53361457,0.97928527,2712.2485503,4977.49728162,5082.78579162,3.83031199,0.65041485,0.33333333
15.0,15.0,7.0,4.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.33886,61.364,0.25984065,0.92545225,0.37886428,0.92468246,731.69910926,1785.83564642,1931.29611163,3.09690975,0.35388619,0.75
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.34293848,0.95153111,0.30755252,0.87269006,696.73559647,1977.00945311,2265.41992648,3.28474156,0.18879034,0.85714286
15.0,15.0,8.0,4.0,1.0,0.0,0.0,4.0,233.903,227.855,44.76,-0.5127,56.678,0.37005545,0.95591351,0.29364837,0.94786476,685.52899215,2212.81246622,2334.52340933,3.34454363,0.32754758,0.71428571
13.0,13.0,8.0,6.0,0.0,0.0,0.0,4.0,209.881,203.833,44.76,-0.8229,49.652,0.61643246,0.98869881,0.14991551,0.88156001,445.50354431,2619.72965279,2971.69747101,3.7923336,0.18857382,0.6
15.0,15.0,8.0,4.0,1.0,0.0,0.0,4.0,237.935,227.855,44.76,-0.1381,56.986,0.4254249,0.96753243,0.25274688,0.89042857,667.26586569,2350.78107837,2640.05575526,3.44819049,0.39284312,0.14285714
14.0,14.0,7.0,4.0,1.0,1.0,1.0,3.0,217.904,211.856,27.69,-0.64728,56.627,0.09166456,0.8052924,0.59287785,0.75345107,889.27871083,1130.1282284,1499.93579946,2.84173242,0.25423386,0.85714286
18.0,18.0,11.0,6.0,1.0,1.0,1.0,5.0,278.688,275.664,60.71,-2.65092,69.289,0.13682089,0.8594718,0.51118317,0.78228126,1576.7221666,2412.91239707,3084.45633636,3.56255178,0.29688269,0.85714286
7.0,7.0,5.0,2.0,0.0,0.0,0.0,3.0,107.837,105.821,43.37,-0.9189,23.0935,0.40454389,0.96420327,0.26516421,0.86208888,140.08553795,455.43922909,528.29730158,2.28270548,0.2993693,0.5
12.0,12.0,8.0,4.0,0.0,0.0,0.0,4.0,197.87,191.822,44.76,-0.9183,45.319,0.13289033,0.85756697,0.51437233,0.85665553,624.46398155,1040.0064105,1214.03104508,2.69698326,0.80892374,0.25
15.0,15.0,10.0,8.0,0.0,0.0,0.0,4.0,247.715,237.635,36.92,-0.6106,62.259,0.4063723,0.96446185,0.26422216,0.82022178,709.53529805,2202.60221008,2685.37396754,3.3612928,0.38307646,0.0
16.0,16.0,10.0,6.0,0.0,0.0,0.0,4.0,261.742,249.646,36.92,-0.2912,66.686,0.09343115,0.81381499,0.58112406,0.90209994,1080.75986003,1677.70271812,1859.77477257,2.97020496,0.75159441,0.0
17.0,17.0,10.0,6.0,1.0,1.0,1.0,4.0,267.705,261.657,36.92,-2.21418,69.311,0.39299862,0.96133126,0.27539465,0.92041211,842.74506347,2816.58613796,3060.13589702,3.54261679,0.34875987,0.85714286
9.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,127.915,121.867,9.23,-0.5927,41.002,0.56030139,0.98404972,0.17789364,0.92004478,123.62108994,639.35360431,694.91574815,2.38718847,0.13162825,1.0
17.0,17.0,7.0,4.0,2.0,2.0,2.0,3.0,253.937,247.889,27.69,0.1975,69.396,0.12458477,0.84521068,0.53443326,0.75182943,1242.61985236,1748.09138551,2325.11698559,3.23524727,0.20954158,1.0
15.0,15.0,7.0,4.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.33886,61.364,0.15331145,0.87274119,0.48818317,0.78594966,870.29530561,1401.1304325,1782.72286828,2.95634718,0.21200944,0.75
15.0,15.0,11.0,6.0,1.0,1.0,0.0,5.0,243.639,241.623,50.06,-2.9296,56.84,0.11031095,0.83611874,0.54854849,0.85294893,997.00310793,1550.25989931,1817.52956863,2.99290825,0.40031982,1.0
16.0,16.0,10.0,10.0,0.0,0.0,0.0,4.0,261.742,249.646,36.92,-0.1471,66.756,0.06059568,0.73292542,0.68030899,0.73267199,1586.90515465,1709.04834297,2332.62410904,3.27904686,0.48825274,0.0
14.0,14.0,9.0,4.0,1.0,1.0,0.0,4.0,239.31,237.294,40.58,-0.9073,54.695,0.29811712,0.9373656,0.34834714,0.94573232,703.31981203,1909.45236042,2019.01989061,3.11085025,0.33630421,1.0
15.0,15.0,11.0,6.0,1.0,1.0,0.0,5.0,259.707,257.691,36.92,-2.4611,62.451,0.04729538,0.69617973,0.71786753,0.7483947,1340.02241986,1397.00660831,1866.6709004,2.97712232,0.47585647,1.0
9.0,9.0,4.0,1.0,1.0,0.0,0.0,2.0,133.919,125.855,26.3,0.3675,36.568,0.67450667,0.99232175,0.12368327,0.92232408,109.2154809,814.43569755,883.02551362,2.59719241,0.22831441,0.2
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,231.887,227.855,44.76,-1.1432,57.2775,0.27522045,0.93045221,0.36641327,0.73455684,799.48714684,1602.74967335,2181.92737935,3.14395907,0.11469324,1.0
7.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,107.837,105.821,43.37,-2.2272,25.397,0.53062512,0.98105533,0.19372773,0.81370363,89.85866965,377.42828802,463.83999298,2.07780866,0.11246152,1.0
18.0,18.0,8.0,7.0,1.0,1.0,1.0,4.0,273.968,263.888,44.76,0.3045,69.791,0.17434526,0.85484514,0.51888322,0.60671532,1622.33745668,1896.95284157,3126.59459375,3.4826633,0.23072638,0.7
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.3755,60.461,0.10139877,0.79999104,0.60001195,0.68750824,1202.86638139,1378.2734768,2004.73737971,3.05354685,0.56830367,0.875
18.0,18.0,12.0,7.0,1.0,1.0,1.0,5.0,291.659,288.635,46.15,-3.0603,70.956,0.19640811,0.89810785,0.43977528,0.75565886,1582.99157854,2720.02924284,3599.54655337,3.68070842,0.26760982,1.0
9.0,9.0,4.0,2.0,0.0,0.0,0.0,2.0,133.919,125.855,26.3,-0.0522,38.762,0.57131055,0.98499675,0.17257289,0.92762349,171.66191513,922.72676074,994.72121035,2.79283029,0.22710432,0.4
13.0,13.0,8.0,6.0,0.0,0.0,0.0,4.0,209.881,203.833,44.76,-0.8229,49.652,0.60942481,0.98790886,0.15503577,0.95815545,368.29898533,2276.16943535,2375.57426135,3.45821623,0.26843682,0.6
17.0,17.0,8.0,6.0,1.0,1.0,1.0,4.0,261.957,251.877,36.92,-0.1685,67.654,0.22732195,0.90541691,0.42452352,0.67265228,1265.15043586,2004.61526632,2980.16572594,3.45388302,0.22157167,0.66666667
18.0,18.0,12.0,7.0,1.0,1.0,1.0,5.0,291.659,288.635,46.15,-3.0603,70.956,0.24506223,0.92213788,0.38686138,0.85188711,1304.96000842,2873.58383518,3373.19791557,3.5980805,0.27639796,1.0
17.0,17.0,8.0,6.0,1.0,1.0,1.0,4.0,261.957,251.877,36.92,-0.1685,67.654,0.42067283,0.96696767,0.25489903,0.84124061,862.10383559,2845.19223891,3382.13848632,3.67854266,0.19737711,0.66666667
15.0,15.0,11.0,6.0,1.0,1.0,0.0,5.0,243.639,241.623,50.06,-2.9296,56.84,0.44595629,0.97079282,0.23991937,0.82414084,674.79064969,2317.95592874,2812.57256491,3.45163328,0.13037303,1.0
17.0,17.0,7.0,4.0,2.0,2.0,2.0,3.0,253.937,247.889,27.69,0.1975,69.396,0.5402108,0.98220243,0.18782539,0.83881081,571.20925875,2550.96768224,3041.17169818,3.48361681,0.0301978,1.0
18.0,18.0,9.0,6.0,1.0,1.0,1.0,5.0,275.94,267.876,53.99,-0.779,67.8465,0.47886992,0.97513246,0.22162285,0.80939557,836.25689475,3054.11924906,3773.33330377,3.72646621,0.05113095,0.77777778
15.0,15.0,10.0,10.0,0.0,0.0,0.0,4.0,247.715,237.635,36.92,-0.4665,62.329,0.55738924,0.98318147,0.18263131,0.97756348,750.3998011,4016.6357911,4108.82347421,4.23266647,0.27631491,0.0
16.0,16.0,10.0,6.0,1.0,0.0,0.0,4.0,259.726,249.646,36.92,-0.3224,64.832,0.14388106,0.86075461,0.50902014,0.94271723,1088.43566998,2015.80836574,2138.2958744,3.17686062,0.57711491,0.0
17.0,17.0,11.0,6.0,1.0,1.0,1.0,5.0,279.839,277.823,46.15,-2.0311,64.654,0.23655119,0.91882162,0.39467307,0.84574478,1093.20018168,2342.61830075,2769.88798322,3.329864,0.26468977,1.0
8.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,127.847,124.823,18.46,-0.7627,32.882,0.21086835,0.88979757,0.45635544,0.63443997,356.92949613,496.21482806,782.13046653,2.52892007,0.12475441,0.0
14.0,14.0,8.0,4.0,1.0,1.0,0.0,4.0,218.892,213.852,40.58,-1.25228,54.422,0.14402754,0.86692666,0.49843572,0.8281513,702.49001293,1167.18764962,1409.38937762,2.73681351,0.24670407,0.83333333
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.35846745,0.95290254,0.30327669,0.72862544,851.6726486,2046.15248001,2808.23638275,3.34539199,0.0351847,1.0
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.20416073,0.89556253,0.44493568,0.68820028,805.13469503,1245.33488158,1809.55298816,2.90381778,0.12697721,0.85714286
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.26755226,0.92906705,0.36991137,0.90486951,870.69463047,2129.8751522,2353.79259129,3.13287429,0.30619829,1.0
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.22404794,0.91325005,0.40739949,0.86249298,1018.67044297,2156.5959844,2500.42148376,3.33647628,0.20438168,1.0
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.11456338,0.81221155,0.583363,0.66884396,1226.4188693,1406.127654,2102.32542761,3.04742417,0.17128299,1.0
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.30239982,0.94081892,0.33890966,0.7861258,812.55475511,1884.7803199,2397.55559846,3.16115814,0.10331517,1.0
16.0,16.0,9.0,4.0,1.0,1.0,1.0,4.0,266.332,263.308,44.76,-0.5243,61.6875,0.10275774,0.82693597,0.5622961,0.80917294,1153.09297042,1659.359974,2050.68642755,3.02156322,0.34426917,1.0
7.0,7.0,6.0,1.0,1.0,0.0,0.0,2.0,99.435,99.435,26.3,-1.3866,29.497,0.61611818,0.98823045,0.15297251,0.97901708,71.24016051,455.93378817,465.70565164,2.23441407,0.23152149,1.0
12.0,12.0,10.0,4.0,0.0,0.0,0.0,4.0,201.602,201.602,36.92,-2.555,46.64,0.47945175,0.9752715,0.22101018,0.8158255,533.62030671,1969.77823844,2414.46026043,3.49241313,0.06177779,0.0
19.0,19.0,6.0,3.0,3.0,2.0,2.0,3.0,270.004,260.932,27.69,0.3437,76.673,0.31119836,0.93855971,0.34511689,0.6890642,971.78263414,1940.27198173,2815.80725076,3.25683811,0.09746038,0.92307692
18.0,18.0,5.0,2.0,3.0,2.0,2.0,2.0,254.005,244.933,18.46,0.8304,75.528,0.34784062,0.95143073,0.30786289,0.75158631,961.69706062,2347.79300502,3123.78361526,3.55860581,0.07677982,0.92307692
19.0,19.0,6.0,3.0,3.0,2.0,2.0,3.0,270.004,260.932,27.69,0.3437,76.673,0.24931911,0.89215518,0.45172906,0.561221,1279.84962974,1590.06484685,2833.22405589,3.24980172,0.04029336,0.92307692
25.0,25.0,9.0,8.0,2.0,2.0,2.0,5.0,366.065,351.953,46.15,1.2319,100.364,0.66420189,0.99173926,0.12827019,0.87997022,1250.02779594,8575.54819827,9745.27089292,5.17024006,0.01985526,0.875
12.0,12.0,8.0,4.0,1.0,1.0,0.0,4.0,209.906,207.89,27.69,-0.8942,49.767,0.10896113,0.82803131,0.56068186,0.9405626,692.35630915,1161.45088781,1234.84698502,2.71242175,0.43617762,1.0
18.0,18.0,11.0,6.0,1.0,1.0,1.0,5.0,278.688,275.664,60.71,-2.65092,69.289,0.0780269,0.76213563,0.64741739,0.70312704,1638.46865089,1779.45732377,2530.77640265,3.26690863,0.31624224,0.85714286
21.0,21.0,13.0,8.0,1.0,1.0,1.0,6.0,333.696,328.656,63.22,-3.3534,80.124,0.24965022,0.92360824,0.38333773,0.79100451,1698.00982387,3503.78618725,4429.54008545,3.79885547,0.26483326,0.875
20.0,20.0,13.0,7.0,1.0,1.0,1.0,6.0,319.669,316.645,63.22,-3.2823,75.7435,0.23240299,0.91708817,0.39868445,0.8475644,1333.54804843,2834.99354699,3344.8709739,3.42809903,0.23889342,1.0
11.0,11.0,8.0,4.0,0.0,0.0,0.0,4.0,181.827,179.811,44.76,-1.6031,40.418,0.10668868,0.82576744,0.56401076,0.75419534,587.8071927,786.01594331,1042.19145531,2.57754106,0.39410157,1.0
15.0,15.0,8.0,8.0,0.0,0.0,0.0,4.0,237.935,227.855,44.76,-0.0427,58.886,0.65912116,0.99138585,0.13097363,0.94098263,514.08982976,3693.48854729,3925.13998273,4.13403075,0.26509363,0.42857143
16.0,16.0,10.0,6.0,1.0,0.0,0.0,4.0,259.726,249.646,36.92,-0.3224,64.832,0.42230482,0.96625144,0.25760075,0.93784084,772.77424939,2813.42054493,2999.89128084,3.56074596,0.38318914,0.0
9.0,9.0,4.0,1.0,1.0,0.0,0.0,2.0,133.919,125.855,26.3,1.0768,36.837,0.61248522,0.98841929,0.15174754,0.88826379,128.74556123,753.62025061,848.41941743,2.54205822,0.25413888,0.2
17.0,17.0,8.0,5.0,1.0,0.0,0.0,4.0,263.973,251.877,44.76,0.4181,66.126,0.42652949,0.96600512,0.25852295,0.97533703,887.07875339,3346.70771264,3431.33460847,3.81034902,0.38269168,0.33333333
16.0,16.0,8.0,5.0,1.0,0.0,0.0,4.0,251.962,239.866,44.76,0.252,61.603,0.57197807,0.9851898,0.17146739,0.8992439,602.71907475,3160.9010237,3515.06527538,3.80052814,0.245885,0.125
17.0,17.0,8.0,5.0,1.0,0.0,0.0,4.0,263.973,251.877,44.76,0.4181,66.126,0.6739753,0.99221042,0.12457321,0.95093524,539.42291028,4117.70906923,4330.16770559,4.12591104,0.35095435,0.33333333
38.0,38.0,26.0,16.0,1.0,1.0,1.0,12.0,613.3,609.268,126.44,-7.452,144.466,0.19616273,0.88712524,0.46152877,0.66505976,6017.445395,8671.09708577,13038.07205469,4.75441341,0.14741312,1.0
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.32172582,0.94650172,0.32269875,0.81824898,619.9757785,1572.0375173,1921.22148545,2.99754829,0.14127898,0.85714286
15.0,15.0,12.0,3.0,0.0,0.0,0.0,8.0,243.807,243.807,97.36,-1.2502,44.629,0.25576976,0.92342241,0.38378516,0.7328325,1022.99352222,1953.39209733,2665.53694979,3.40153918,0.18719312,1.0
25.0,25.0,10.0,6.0,3.0,2.0,2.0,6.0,366.021,355.941,63.22,0.0465,92.7545,0.46451775,0.97349968,0.22868836,0.86720337,1557.93120797,5907.79165518,6812.46388525,4.4164013,0.12876123,0.86666667
9.0,9.0,5.0,1.0,1.0,1.0,0.0,3.0,131.859,129.843,39.44,-0.142,31.2245,0.67122073,0.99214789,0.12507024,0.88933872,99.56947963,708.01012443,796.10851007,2.46598294,0.04731914,1.0
24.0,24.0,20.0,15.0,0.0,0.0,0.0,8.0,409.252,403.204,73.84,-3.5196,94.842,0.08160579,0.78654738,0.61752993,0.74458471,3255.44550801,3925.24282264,5271.72099415,3.90046415,0.45553443,0.0
8.0,8.0,6.0,3.0,0.0,0.0,0.0,3.0,131.835,128.811,35.53,-1.197,30.113,0.13962134,0.84975052,0.52718503,0.69501427,320.88833823,423.04306871,608.68256744,2.26493934,0.36901946,0.5
15.0,15.0,11.0,6.0,1.0,1.0,0.0,5.0,243.639,241.623,50.06,-2.9296,56.84,0.10109973,0.82543169,0.56450201,0.86709105,1001.92678462,1538.98785473,1774.88610908,2.97606417,0.40632014,1.0
16.0,16.0,8.0,6.0,1.0,1.0,1.0,4.0,245.914,239.866,36.92,0.3035,62.624,0.30755608,0.94267767,0.33370467,0.85422259,749.3471288,1918.19085898,2245.5398348,3.16060481,0.25680029,1.0
12.0,12.0,8.0,4.0,1.0,0.0,0.0,4.0,195.854,191.822,44.76,-1.1643,43.205,0.31230121,0.94039992,0.34007056,0.97014243,470.13273039,1341.17965049,1382.45643825,2.85542342,0.47940657,0.25
26.0,26.0,21.0,12.0,1.0,1.0,0.0,9.0,430.23,429.222,86.73,-7.3368,100.501,0.19761276,0.89780137,0.4404006,0.74221968,2818.91717592,4750.80141524,6400.8022424,4.02940532,0.23664474,1.0
21.0,21.0,13.0,7.0,1.0,1.0,1.0,6.0,333.696,328.656,63.22,-2.97388,80.4805,0.17204924,0.88627233,0.4631645,0.81098224,1547.64452156,2709.86274193,3341.45757765,3.37432352,0.25334685,0.875
8.0,8.0,5.0,3.0,1.0,0.0,0.0,2.0,127.847,124.823,18.46,-0.4559,32.132,0.15030895,0.84978731,0.52712572,0.65648265,334.21228682,416.22815578,634.02765724,2.32691869,0.38046446,0.66666667
15.0,15.0,7.0,3.0,1.0,1.0,1.0,4.0,221.916,216.876,52.6,-0.008,56.3,0.21295333,0.87234121,0.48889755,0.57118381,1055.90791284,1233.62758439,2159.7733713,3.16618999,0.06284485,1.0
9.0,9.0,6.0,2.0,1.0,1.0,0.0,3.0,141.83,140.822,31.6,-0.4577,32.819,0.71691653,0.99441715,0.10552025,0.93736173,119.46216389,1061.21109157,1132.12547174,2.85541917,0.07954422,1.0
8.0,8.0,6.0,3.0,1.0,0.0,0.0,2.0,127.656,123.624,18.46,-0.7384,34.8,0.19624563,0.88443863,0.46665652,0.65128219,321.06535089,448.09004667,688.01213506,2.38901639,0.2767419,0.0
12.0,12.0,8.0,4.0,1.0,1.0,0.0,4.0,193.838,191.822,40.83,-1.3627,44.156,0.18471913,0.89046607,0.45504965,0.92423776,549.72265365,1116.52526452,1208.04982851,2.72289829,0.38821326,1.0
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.83478,62.0145,0.3578382,0.95346434,0.30150582,0.7457337,782.6804014,1935.85368076,2595.90477217,3.28716938,0.06671655,0.875
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.24585263,0.92250318,0.38598948,0.81141109,846.25289045,1778.95775396,2192.42473754,3.07394259,0.1462478,1.0
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.1025887,0.81545046,0.57882687,0.72938256,1226.97511599,1546.11730547,2119.76183486,3.09784674,0.2092465,1.0
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.10751357,0.81390758,0.58099436,0.70005763,1230.53029852,1482.70308579,2117.97288533,3.07826907,0.19646511,1.0
