idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
,,0.3846153846153847,0.5,0.09090909090909094,0.1,0.16666666666666666,0.0,0.0,0.25,0.6041612510787853,0.5360162429164521,0.21178660049627795,0.5647005326750683,0.3296598805315129,0.42244791938598447,0.89350521840154,0.32012695715295036,0.6494209948574192,0.24955173466516625,0.15867246573969468,0.17063916808925372,0.2244109619550022,0.4650894780266926,0.16666667
,,0.5384615384615384,0.7,0.18181818181818177,0.7000000000000001,0.0,0.0,0.0,0.5,0.9061378973308518,0.7988322878471066,0.4624069478908189,0.6580875665843835,0.4933642163436142,0.5735378829814426,0.945158556108016,0.2158205269925891,0.6892895529060759,0.547737849882883,0.5480137242036449,0.6254415558373515,0.6971033868287377,0.29737939203020547,0.28571429
,,0.5384615384615384,0.7,0.18181818181818177,0.30000000000000004,0.0,0.0,0.0,0.5,0.9061378973308518,0.7988322878471066,0.4624069478908189,0.639158113550734,0.4918688284773864,0.35107579582503257,0.853689586772554,0.38334475755543296,0.48257175536053465,0.5507990950567518,0.28118909624157346,0.36022780514557706,0.41210463679442944,0.5027383916313298,0.28571429
,,0.15384615384615385,0.19999999999999996,0.2727272727272727,0.4,0.0,0.0,0.0,0.25,0.28925997941210113,0.27082638867844455,0.11451612903225805,0.4419254254904508,0.22381242634808401,0.21095651042430622,0.6410853137619241,0.6197219510439498,0.08139396944704758,0.37197115846477385,0.05871859925681037,0.1152295251133857,0.20284385915427827,0.24349140748422096,0.0
,,0.07692307692307698,0.0,0.09090909090909094,0.30000000000000004,0.0,0.0,0.0,0.0,0.010461374606178353,0.0,0.0,0.5350656099779135,0.08997521232069566,0.3224839023165131,0.838617500350179,0.4048464933534175,0.6778470842330351,0.11062253690401755,0.03810998062160708,0.02310317255245603,0.07554597656021356,0.41796575286565335,0.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.1,0.16666666666666666,0.0,0.0,0.25,0.7393239266738068,0.6775053789508774,0.34925558312655086,0.543042743926205,0.37325368767524075,0.3889708489449593,0.871806119511721,0.35587289157045,0.4211941429709767,0.34756598243221937,0.17189438771619556,0.2267941444557624,0.2617476214992749,0.27731752562979545,0.33333333
,,0.3846153846153847,0.5,0.18181818181818177,0.4,0.0,0.0,0.0,0.5,0.6144344046665906,0.5561784700546479,0.4624069478908189,0.5565155255294271,0.3429151936283474,0.29988897646006163,0.8014459810985606,0.45361423940264356,0.280053744617466,0.49484652047878663,0.17484585631781016,0.2623883981047683,0.35488400726898517,0.2851060101166026,0.4
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.1,0.5,0.0,0.0,0.25,0.7083380990506694,0.6372213299392908,0.13746898263027296,0.5428348707288554,0.39397781299524565,0.4461684424195825,0.9036218234357751,0.30216960315100805,0.6619703044865641,0.2531101305057545,0.1736573727931604,0.18681267088829817,0.22224626449494767,0.40838829875360066,0.14285714
,,0.15384615384615385,0.19999999999999996,0.09090909090909094,0.30000000000000004,0.0,0.0,0.0,0.25,0.1875682364073077,0.17203551622776425,0.21178660049627795,0.4637521112121606,0.14073712869275468,0.7167750349959006,0.9741320804314524,0.13356742445406436,0.7770981489426396,0.05899336446404429,0.10760105983773893,0.09559514059530382,0.18484694379536948,0.23051127168056657,0.33333333
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.4,0.0,0.0,0.0,0.5,0.7602861509987211,0.6775053789508774,0.4624069478908189,0.5884760296219307,0.4168231134950628,0.404446607748586,0.8809739315147753,0.3411884294583254,0.4506820909576663,0.45906983126088796,0.2530401528755149,0.3309733898022326,0.4052450012083473,0.21472119238335124,0.33333333
,,0.3846153846153847,0.5,0.18181818181818177,0.1,0.16666666666666666,0.5,0.0,0.25,0.5622783941438867,0.5360566481812579,0.45310173697270467,0.4632999870079252,0.32706245682473895,0.634067414946359,0.9586101964219786,0.18114332817718154,0.6110475372286255,0.16772407637101508,0.18385793967952566,0.20742395213457976,0.27177733823889216,0.05471870562236188,0.8
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.5,0.0,0.0,0.0,0.5,0.8741954602643156,0.8085295514005473,0.32630272952853595,0.5387943354553723,0.41358039741557967,0.5741658016294875,0.9452664139705964,0.21556002388379633,0.6699638572647058,0.3842051462615918,0.37827071345931274,0.43011637419659854,0.49560062815518413,0.1474098782167031,0.6
,,0.23076923076923073,0.29999999999999993,0.18181818181818177,0.5,0.0,0.0,0.0,0.25,0.45805995445707204,0.40426477570027375,0.11451612903225805,0.5372222944004158,0.2658295745458979,0.2561535764300368,0.7743047912227408,0.48610551591960327,0.3737276539441565,0.35879587137565655,0.1165903615374855,0.15795053232076872,0.24359682971880292,0.37499610284648094,0.0
,,0.3846153846153847,0.5,0.36363636363636365,0.5,0.0,0.0,0.0,0.5,0.9578467969180542,0.8897946402416235,0.42357320099255585,0.4590359880472912,0.3931781055711326,0.4882455241833385,0.9191846392117287,0.27254809177139505,0.7440714077577701,0.31379146174214284,0.2581995815176947,0.2719183113989381,0.29154749033048044,0.31993442299023145,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.5,1.0,0.0,0.9371133270252567,0.849288362273604,0.0,0.7248174613485774,0.5616563046040066,0.2649343997055133,0.7944974682107688,0.46215698621309775,0.5763734241596572,0.5635515430650716,0.25319433881377734,0.30067170251892444,0.35171583457703326,0.41254341231226566,0.75
,,0.3846153846153847,0.5,0.18181818181818177,0.4,0.16666666666666666,0.5,0.0,0.25,0.8539506930219503,0.809226542218451,0.0,0.6927374301675978,0.4501523832744118,0.3474763901200511,0.8540702787798822,0.38278664189409983,0.5699561759667391,0.4524988065671488,0.24096563223819437,0.2866749507453385,0.3398105331459116,0.3984450376002069,0.8
,,0.23076923076923073,0.29999999999999993,0.09090909090909094,0.4,0.0,0.0,0.0,0.0,0.395630790346563,0.3639807266886874,0.0,0.5861894244510849,0.2914137104311431,0.24674472683050303,0.7361868710561643,0.5282086979431719,0.20549189210162022,0.41335829996574913,0.10560024705370233,0.1711630633698778,0.27843476887123786,0.27938189822442344,0.0
,,0.23076923076923073,0.29999999999999993,0.09090909090909094,0.30000000000000004,0.0,0.0,0.0,0.0,0.395630790346563,0.3639807266886874,0.0,0.5861894244510849,0.2914137104311431,0.27843449510646023,0.7960425360790928,0.4602714470508904,0.3891776585035618,0.33804489094947626,0.1176787382573537,0.15699048687678524,0.2593380507897731,0.3519522866271671,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8391581135507341,0.5797960095899874,0.4003837884144344,0.8814670264055076,0.3403821213606012,0.5194710635499822,0.5218596909473794,0.3071205246640312,0.38407223417344305,0.4108575376272936,0.346349669500366,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8204365337144343,0.5786582144743793,0.25737973103872086,0.7863356473956895,0.47198876415029556,0.5250195342223454,0.6545889514887583,0.28263379842151815,0.35076440821213994,0.39641538872744997,0.37694657100804085,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8391581135507341,0.5797960095899874,0.4550837769624923,0.9066689010804125,0.29657324244781536,0.5859174368828228,0.4982744167086596,0.3499782435941452,0.4196941161424558,0.4520330638133372,0.30809475315930274,0.0
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8541482536678695,0.7279614533773748,0.0,0.7884760296219306,0.5047502946076639,0.521856112879683,0.9305587265861657,0.24902746029231512,0.6893909652643229,0.32666167789261724,0.28382567775528916,0.3129638657940411,0.3646675477934156,0.41118098474894554,0.0
,,0.3846153846153847,0.5,0.18181818181818177,0.7000000000000001,0.0,0.0,0.0,0.25,0.7497634471213335,0.646918593492732,0.11451612903225805,0.6385864622580226,0.41592100451054487,0.6550962769511266,0.9631326781947178,0.1682998302205416,0.8268838175718822,0.26379330640414494,0.3537488507483825,0.36203120522909216,0.4623339545490752,0.317615934970582,0.0
,,0.5384615384615384,0.7,0.2727272727272727,0.4,0.16666666666666666,0.5,0.0,0.5,0.978621858525782,0.8896128165499964,0.22109181141439205,0.47962842665973754,0.5183713275630868,0.040478786892374094,0.3285550900379257,0.8405786349044767,0.8619603686096724,0.7948188809413799,0.23187301508114586,0.2222152094320809,0.314232369116459,0.497695481158706,0.5
,,0.5384615384615384,0.7,0.2727272727272727,0.4,0.16666666666666666,0.5,0.0,0.5,0.978621858525782,0.8896128165499964,0.22109181141439205,0.509369884370534,0.5192165467918242,0.4719473718893537,0.9127379923074856,0.2851417595081758,0.5634117363154596,0.45264218739674433,0.323251646912559,0.3924494297871789,0.42106884946845247,0.18546865740397234,0.5
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.5,0.8118078878687367,0.7682859076537674,0.31985111662531024,0.4539716772768611,0.4238205534560527,0.29171356754604794,0.8052950821545737,0.44881066143536785,0.9220213025375332,0.3952254195546361,0.21956296583207044,0.20019497385080415,0.2670181524051587,0.33903774415125953,0.8
,,0.5384615384615384,0.7,0.18181818181818177,0.4,0.16666666666666666,0.0,0.0,0.25,0.9576180424859371,0.8895724112851906,0.21178660049627795,0.6331427829024295,0.5060831403145192,0.13412325094076533,0.6163289042858484,0.6410598539023445,0.8371578157621897,0.6332538917205306,0.23919662714605086,0.23414620091362054,0.3062365014186499,0.4088967397594241,0.71428571
,,0.5384615384615384,0.7,0.18181818181818177,0.4,0.16666666666666666,0.0,0.0,0.25,0.9576180424859371,0.8895724112851906,0.21178660049627795,0.6331427829024295,0.5060831403145192,0.46702869575300443,0.9095637338170015,0.29116938954309923,0.8447938473764545,0.414977462277038,0.34517332499550585,0.3486230590698545,0.4089669764942909,0.26801829304700586,0.71428571
,,0.23076923076923073,0.29999999999999993,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.41659301467147736,0.3639807266886874,0.0,0.6364297778355203,0.2796131496606932,0.20853115610203074,0.6627348692668613,0.6003058506033846,0.13862663023861366,0.4065897887893929,0.07832698224469609,0.13895833130381702,0.2138791205419669,0.3760388834675565,0.0
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.7908456635438224,0.7682859076537674,0.49106699751861044,0.4671404443289593,0.40331911089438827,0.24112754443801,0.7494841932946856,0.5139419252081885,0.30384311329036295,0.5171294305696258,0.16253061749293596,0.2383106667939069,0.2803407011677126,0.13230541361043502,0.8
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.7908456635438224,0.7682859076537674,0.49106699751861044,0.4671404443289593,0.40331911089438827,0.20555897513301458,0.7285979886555218,0.536165322994989,0.4698325761050377,0.49846256558656976,0.17057466223656256,0.21553232684719575,0.2663740159629091,0.2304045001819331,0.8
,,0.46153846153846156,0.6000000000000001,0.36363636363636365,0.30000000000000004,0.16666666666666666,0.5,0.0,0.5,0.832312603329417,0.8085699566653535,0.5676178660049627,0.32208652721839676,0.39275387053517,0.27662584916294347,0.7713450523993057,0.4895131427960613,0.22206317828253264,0.5053196233115167,0.15490067303133637,0.24573392250036158,0.26699933987923385,0.07833614822578948,1.0
,,0.3846153846153847,0.5,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.6663720586859099,0.6066345444811458,0.0,0.6891256333636482,0.4246982811166647,0.1623981941249192,0.6727452643408032,0.5910715087789492,0.5260174912505078,0.4977499381176286,0.15819692553016568,0.1892582304667506,0.27145604604883267,0.5634482182461353,0.66666667
,,0.3846153846153847,0.5,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.5,0.6971499277343955,0.6670808206309282,0.3229528535980149,0.47969598544887615,0.33395099353894914,0.24026332479885287,0.7683087658567402,0.4929831419262618,0.489202576843893,0.3564046321487634,0.12637892883180943,0.15339508955035763,0.17965434556970683,0.27703890851318075,0.75
,,0.3846153846153847,0.5,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.7078389984715048,0.646918593492732,0.11451612903225805,0.5683383136286865,0.3769433946929985,0.27310466409893674,0.7762710575997664,0.4838277412649876,0.26886978788650584,0.4747796156040248,0.15209308167814486,0.2304374802389551,0.2820028370776009,0.23584725057024533,0.4
,,0.5384615384615384,0.7,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.9580755513501713,0.849288362273604,0.0,0.7717682213849553,0.5736519159657036,0.3794539644130301,0.871647176678249,0.3561225443637668,0.55008234674751,0.5014799665402904,0.28704956970418993,0.3499471803189998,0.3875545510558349,0.41537067511456643,0.5
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.5,0.9993449304898467,0.9708375001262664,0.21178660049627795,0.6159932441210861,0.47937746352960303,0.4530394760839374,0.9036474456584285,0.30212292632216786,0.8548440480230552,0.4079834022775564,0.3291872639069472,0.32906149213979236,0.37550611883824714,0.3231100622661908,1.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.999802439354081,0.9305534511146802,0.0,0.6592360659997402,0.537990166199358,0.30983633772538205,0.8213585944350339,0.4281773057285476,0.8962846287047133,0.48641149094695013,0.2863272879541497,0.2749530549956805,0.3282598376730024,0.31966400194905886,0.66666667
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.0,0.0,0.0,0.5,0.89515768458923,0.8085295514005473,0.32630272952853595,0.6503053137586072,0.4210735909626559,0.3725361993593134,0.8689621591134713,0.3603154065239931,0.6517899630777748,0.44913070408129696,0.2694955201583251,0.30404705194860415,0.35771796158429314,0.4986939930827101,0.2
,,0.5384615384615384,0.7,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.5,1.0,0.25,0.9261747059985654,0.8895724112851906,0.21178660049627795,0.5862413927504223,0.49878499735869003,0.9506616308111129,0.9975902618543311,0.021392045250210254,0.9265719691085983,0.12949956800333468,0.603838141096445,0.6028797392530275,0.656023774250118,0.06685671012696451,1.0
,,0.15384615384615385,0.19999999999999996,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.1565824087841703,0.13175146721617814,0.09727047146401985,0.6894634273093413,0.18225039619651345,0.7313056735830878,0.9761372585657029,0.1265514739853314,0.8504964464821292,0.06105852194239542,0.12357782498504241,0.10608882044762478,0.22798857246927962,0.3381999148646571,0.25
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.4,0.16666666666666666,0.0,0.0,0.25,0.8644214072556748,0.7481236805155711,0.04019851116625306,0.5864232817981032,0.48701694502011456,0.4878688256361176,0.9193578815843992,0.2722027924235427,0.6910487580219427,0.3691139454548041,0.29648261686553257,0.3275575350050513,0.38583508465341576,0.37091141619851575,0.0
,,0.5384615384615384,0.7,0.2727272727272727,0.5,0.16666666666666666,0.5,0.0,0.5,0.9576596342008674,0.8896128165499964,0.22109181141439205,0.4908795634662856,0.5157381445812508,0.3286932788489521,0.8429350309207597,0.3988014482209502,0.6369876037920097,0.5825970934533113,0.31962624890515645,0.36829460311545675,0.4296005388330506,0.3211750590976598,0.83333333
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.8117662961538064,0.7682455023889612,0.21178660049627795,0.5916460958815123,0.43412572636027474,0.252612710583772,0.7714929117609455,0.48934352302155104,0.37948231372404595,0.4930255298265056,0.17396364532035105,0.23834004914807527,0.2787311705834239,0.33996722608239927,0.83333333
,,0.5384615384615384,0.7,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.9580755513501713,0.849288362273604,0.0,0.7996751981291412,0.5778780121093909,0.22802818326304164,0.7555240475457021,0.5073181829354727,0.7786412683981396,0.525349793660403,0.2418738298218023,0.24700973857135766,0.29881582794647055,0.7453901278753421,0.5
,,0.3846153846153847,0.5,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.7078389984715048,0.646918593492732,0.11451612903225805,0.6134987657528908,0.3728798407086838,0.29188826589409206,0.7991057737977691,0.45650960855487455,0.31251902574051904,0.4569301518727531,0.16217291598435876,0.23584228756196074,0.2903599980136671,0.22454241483875845,0.4
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.5,0.8639638983914406,0.7884077295271572,0.15471464019851117,0.5427049499805119,0.4236580112966802,0.32900468984068215,0.838962975090894,0.4043660359248623,0.8229674260971094,0.4297278269761654,0.25401379913105193,0.25283552732767217,0.31966784398818615,0.4159754292784138,0.4
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.5,0.8639638983914406,0.7884077295271572,0.15471464019851117,0.5429128231778615,0.4240156040472998,0.15190771505328363,0.6591468809861045,0.6035752076105505,0.6057371955318964,0.5895653806210228,0.20171373341431867,0.2304294811527831,0.29570180114549216,0.48058745315102264,0.4
